load_torque_Nm,current_A,speed_RPM,effective_voltage_V,mechanical_power_W,electrical_power_W,efficiency_percent,current_limited
0.02166,0.6302893309,3590.524412,24,8.144134814,15.12694394,53.83859982,0
0.02167,0.6304550934,3590.512357,24,8.147867445,15.13092224,53.84911319,0
0.02168,0.6306208559,3590.500301,24,8.151600051,15.13490054,53.85962087,0
0.02169,0.6307866184,3590.488246,24,8.155332632,15.13887884,53.87012286,0
0.0217,0.630952381,3590.47619,24,8.159065187,15.14285714,53.88061916,0
0.02171,0.6311181435,3590.464135,24,8.162797717,15.14683544,53.89110978,0
0.02172,0.631283906,3590.45208,24,8.166530222,15.15081374,53.90159473,0
0.02173,0.6314496685,3590.440024,24,8.170262702,15.15479204,53.91207401,0
0.02174,0.631615431,3590.427969,24,8.173995157,15.15877034,53.92254762,0
0.02175,0.6317811935,3590.415913,24,8.177727586,15.16274864,53.93301556,0
0.02176,0.631946956,3590.403858,24,8.18145999,15.16672694,53.94347785,0
0.02177,0.6321127185,3590.391802,24,8.185192368,15.17070524,53.95393449,0
0.02178,0.632278481,3590.379747,24,8.188924722,15.17468354,53.96438547,0
0.02179,0.6324442435,3590.367691,24,8.19265705,15.17866184,53.97483081,0
0.0218,0.632610006,3590.355636,24,8.196389353,15.18264014,53.98527051,0
0.02181,0.6327757685,3590.34358,24,8.200121631,15.18661844,53.99570458,0
0.02182,0.632941531,3590.331525,24,8.203853883,15.19059675,54.00613301,0
0.02183,0.6331072936,3590.31947,24,8.207586111,15.19457505,54.01655582,0
0.02184,0.6332730561,3590.307414,24,8.211318312,15.19855335,54.026973,0
0.02185,0.6334388186,3590.295359,24,8.215050489,15.20253165,54.03738457,0
0.02186,0.6336045811,3590.283303,24,8.218782641,15.20650995,54.04779052,0
0.02187,0.6337703436,3590.271248,24,8.222514767,15.21048825,54.05819086,0
0.02188,0.6339361061,3590.259192,24,8.226246868,15.21446655,54.0685856,0
0.02189,0.6341018686,3590.247137,24,8.229978944,15.21844485,54.07897474,0
0.0219,0.6342676311,3590.235081,24,8.233710994,15.22242315,54.08935828,0
0.02191,0.6344333936,3590.223026,24,8.237443019,15.22640145,54.09973623,0
0.02192,0.6345991561,3590.21097,24,8.241175019,15.23037975,54.11010859,0
0.02193,0.6347649186,3590.198915,24,8.244906994,15.23435805,54.12047537,0
0.02194,0.6349306811,3590.18686,24,8.248638944,15.23833635,54.13083657,0
0.02195,0.6350964436,3590.174804,24,8.252370868,15.24231465,54.14119219,0
0.02196,0.6352622061,3590.162749,24,8.256102767,15.24629295,54.15154225,0
0.02197,0.6354279687,3590.150693,24,8.25983464,15.25027125,54.16188674,0
0.02198,0.6355937312,3590.138638,24,8.263566489,15.25424955,54.17222567,0
0.02199,0.6357594937,3590.126582,24,8.267298312,15.25822785,54.18255904,0
0.022,0.6359252562,3590.114527,24,8.27103011,15.26220615,54.19288686,0
0.02201,0.6360910187,3590.102471,24,8.274761883,15.26618445,54.20320913,0
0.02202,0.6362567812,3590.090416,24,8.27849363,15.27016275,54.21352586,0
0.02203,0.6364225437,3590.07836,24,8.282225353,15.27414105,54.22383705,0
0.02204,0.6365883062,3590.066305,24,8.28595705,15.27811935,54.2341427,0
0.02205,0.6367540687,3590.05425,24,8.289688721,15.28209765,54.24444282,0
0.02206,0.6369198312,3590.042194,24,8.293420368,15.28607595,54.25473742,0
0.02207,0.6370855937,3590.030139,24,8.297151989,15.29005425,54.26502649,0
0.02208,0.6372513562,3590.018083,24,8.300883585,15.29403255,54.27531005,0
0.02209,0.6374171187,3590.006028,24,8.304615156,15.29801085,54.28558809,0
0.0221,0.6375828813,3589.993972,24,8.308346701,15.30198915,54.29586062,0
0.02211,0.6377486438,3589.981917,24,8.312078222,15.30596745,54.30612765,0
0.02212,0.6379144063,3589.969861,24,8.315809717,15.30994575,54.31638918,0
0.02213,0.6380801688,3589.957806,24,8.319541186,15.31392405,54.32664521,0
0.02214,0.6382459313,3589.94575,24,8.323272631,15.31790235,54.33689575,0
0.02215,0.6384116938,3589.933695,24,8.32700405,15.32188065,54.3471408,0
0.02216,0.6385774563,3589.92164,24,8.330735444,15.32585895,54.35738036,0
0.02217,0.6387432188,3589.909584,24,8.334466813,15.32983725,54.36761445,0
0.02218,0.6389089813,3589.897529,24,8.338198156,15.33381555,54.37784306,0
0.02219,0.6390747438,3589.885473,24,8.341929475,15.33779385,54.38806621,0
0.0222,0.6392405063,3589.873418,24,8.345660768,15.34177215,54.39828388,0
0.02221,0.6394062688,3589.861362,24,8.349392036,15.34575045,54.4084961,0
0.02222,0.6395720313,3589.849307,24,8.353123278,15.34972875,54.41870285,0
0.02223,0.6397377939,3589.837251,24,8.356854495,15.35370705,54.42890415,0
0.02224,0.6399035564,3589.825196,24,8.360585687,15.35768535,54.4391,0
0.02225,0.6400693189,3589.81314,24,8.364316854,15.36166365,54.44929041,0
0.02226,0.6402350814,3589.801085,24,8.368047996,15.36564195,54.45947538,0
0.02227,0.6404008439,3589.78903,24,8.371779112,15.36962025,54.4696549,0
0.02228,0.6405666064,3589.776974,24,8.375510203,15.37359855,54.479829,0
0.02229,0.6407323689,3589.764919,24,8.379241269,15.37757685,54.48999767,0
0.0223,0.6408981314,3589.752863,24,8.382972309,15.38155515,54.50016091,0
0.02231,0.6410638939,3589.740808,24,8.386703324,15.38553345,54.51031873,0
0.02232,0.6412296564,3589.728752,24,8.390434315,15.38951175,54.52047114,0
0.02233,0.6413954189,3589.716697,24,8.394165279,15.39349005,54.53061814,0
0.02234,0.6415611814,3589.704641,24,8.397896219,15.39746835,54.54075972,0
0.02235,0.6417269439,3589.692586,24,8.401627133,15.40144665,54.55089591,0
0.02236,0.6418927064,3589.68053,24,8.405358022,15.40542495,54.5610267,0
0.02237,0.642058469,3589.668475,24,8.409088886,15.40940325,54.57115209,0
0.02238,0.6422242315,3589.65642,24,8.412819724,15.41338156,54.58127209,0
0.02239,0.642389994,3589.644364,24,8.416550538,15.41735986,54.5913867,0
0.0224,0.6425557565,3589.632309,24,8.420281326,15.42133816,54.60149593,0
0.02241,0.642721519,3589.620253,24,8.424012089,15.42531646,54.61159979,0
0.02242,0.6428872815,3589.608198,24,8.427742826,15.42929476,54.62169827,0
0.02243,0.643053044,3589.596142,24,8.431473538,15.43327306,54.63179138,0
0.02244,0.6432188065,3589.584087,24,8.435204225,15.43725136,54.64187912,0
0.02245,0.643384569,3589.572031,24,8.438934887,15.44122966,54.6519615,0
0.02246,0.6435503315,3589.559976,24,8.442665524,15.44520796,54.66203853,0
0.02247,0.643716094,3589.54792,24,8.446396135,15.44918626,54.6721102,0
0.02248,0.6438818565,3589.535865,24,8.450126721,15.45316456,54.68217652,0
0.02249,0.644047619,3589.52381,24,8.453857282,15.45714286,54.6922375,0
0.0225,0.6442133816,3589.511754,24,8.457587817,15.46112116,54.70229313,0
0.02251,0.6443791441,3589.499699,24,8.461318328,15.46509946,54.71234343,0
0.02252,0.6445449066,3589.487643,24,8.465048813,15.46907776,54.7223884,0
0.02253,0.6447106691,3589.475588,24,8.468779273,15.47305606,54.73242804,0
0.02254,0.6448764316,3589.463532,24,8.472509707,15.47703436,54.74246235,0
0.02255,0.6450421941,3589.451477,24,8.476240116,15.48101266,54.75249135,0
0.02256,0.6452079566,3589.439421,24,8.4799705,15.48499096,54.76251503,0
0.02257,0.6453737191,3589.427366,24,8.483700859,15.48896926,54.77253339,0
0.02258,0.6455394816,3589.41531,24,8.487431193,15.49294756,54.78254645,0
0.02259,0.6457052441,3589.403255,24,8.491161501,15.49692586,54.7925542,0
0.0226,0.6458710066,3589.3912,24,8.494891784,15.50090416,54.80255666,0
0.02261,0.6460367691,3589.379144,24,8.498622042,15.50488246,54.81255382,0
0.02262,0.6462025316,3589.367089,24,8.502352275,15.50886076,54.82254568,0
0.02263,0.6463682942,3589.355033,24,8.506082482,15.51283906,54.83253226,0
0.02264,0.6465340567,3589.342978,24,8.509812664,15.51681736,54.84251356,0
0.02265,0.6466998192,3589.330922,24,8.513542821,15.52079566,54.85248957,0
0.02266,0.6468655817,3589.318867,24,8.517272952,15.52477396,54.86246031,0
0.02267,0.6470313442,3589.306811,24,8.521003059,15.52875226,54.87242578,0
0.02268,0.6471971067,3589.294756,24,8.52473314,15.53273056,54.88238598,0
0.02269,0.6473628692,3589.2827,24,8.528463196,15.53670886,54.89234092,0
0.0227,0.6475286317,3589.270645,24,8.532193226,15.54068716,54.9022906,0
0.02271,0.6476943942,3589.25859,24,8.535923231,15.54466546,54.91223502,0
0.02272,0.6478601567,3589.246534,24,8.539653211,15.54864376,54.92217419,0
0.02273,0.6480259192,3589.234479,24,8.543383166,15.55262206,54.93210812,0
0.02274,0.6481916817,3589.222423,24,8.547113096,15.55660036,54.9420368,0
0.02275,0.6483574442,3589.210368,24,8.550843,15.56057866,54.95196025,0
0.02276,0.6485232068,3589.198312,24,8.554572879,15.56455696,54.96187845,0
0.02277,0.6486889693,3589.186257,24,8.558302733,15.56853526,54.97179143,0
0.02278,0.6488547318,3589.174201,24,8.562032562,15.57251356,54.98169918,0
0.02279,0.6490204943,3589.162146,24,8.565762365,15.57649186,54.99160171,0
0.0228,0.6491862568,3589.15009,24,8.569492143,15.58047016,55.00149901,0
0.02281,0.6493520193,3589.138035,24,8.573221896,15.58444846,55.01139111,0
0.02282,0.6495177818,3589.12598,24,8.576951623,15.58842676,55.02127799,0
0.02283,0.6496835443,3589.113924,24,8.580681326,15.59240506,55.03115966,0
0.02284,0.6498493068,3589.101869,24,8.584411003,15.59638336,55.04103614,0
0.02285,0.6500150693,3589.089813,24,8.588140655,15.60036166,55.05090741,0
0.02286,0.6501808318,3589.077758,24,8.591870281,15.60433996,55.06077349,0
0.02287,0.6503465943,3589.065702,24,8.595599883,15.60831826,55.07063437,0
0.02288,0.6505123568,3589.053647,24,8.599329459,15.61229656,55.08049007,0
0.02289,0.6506781193,3589.041591,24,8.60305901,15.61627486,55.09034059,0
0.0229,0.6508438819,3589.029536,24,8.606788535,15.62025316,55.10018592,0
0.02291,0.6510096444,3589.01748,24,8.610518036,15.62423146,55.11002608,0
0.02292,0.6511754069,3589.005425,24,8.614247511,15.62820976,55.11986107,0
0.02293,0.6513411694,3588.993369,24,8.61797696,15.63218807,55.1296909,0
0.02294,0.6515069319,3588.981314,24,8.621706385,15.63616637,55.13951555,0
0.02295,0.6516726944,3588.969259,24,8.625435784,15.64014467,55.14933505,0
0.02296,0.6518384569,3588.957203,24,8.629165159,15.64412297,55.1591494,0
0.02297,0.6520042194,3588.945148,24,8.632894507,15.64810127,55.16895859,0
0.02298,0.6521699819,3588.933092,24,8.636623831,15.65207957,55.17876263,0
0.02299,0.6523357444,3588.921037,24,8.640353129,15.65605787,55.18856153,0
0.023,0.6525015069,3588.908981,24,8.644082402,15.66003617,55.19835529,0
0.02301,0.6526672694,3588.896926,24,8.64781165,15.66401447,55.20814392,0
0.02302,0.6528330319,3588.88487,24,8.651540873,15.66799277,55.21792741,0
0.02303,0.6529987945,3588.872815,24,8.65527007,15.67197107,55.22770578,0
0.02304,0.653164557,3588.860759,24,8.658999242,15.67594937,55.23747902,0
0.02305,0.6533303195,3588.848704,24,8.662728389,15.67992767,55.24724714,0
0.02306,0.653496082,3588.836649,24,8.666457511,15.68390597,55.25701014,0
0.02307,0.6536618445,3588.824593,24,8.670186607,15.68788427,55.26676803,0
0.02308,0.653827607,3588.812538,24,8.673915678,15.69186257,55.27652081,0
0.02309,0.6539933695,3588.800482,24,8.677644724,15.69584087,55.28626849,0
0.0231,0.654159132,3588.788427,24,8.681373745,15.69981917,55.29601107,0
0.02311,0.6543248945,3588.776371,24,8.68510274,15.70379747,55.30574855,0
0.02312,0.654490657,3588.764316,24,8.68883171,15.70777577,55.31548093,0
0.02313,0.6546564195,3588.75226,24,8.692560655,15.71175407,55.32520823,0
0.02314,0.654822182,3588.740205,24,8.696289575,15.71573237,55.33493044,0
0.02315,0.6549879445,3588.728149,24,8.700018469,15.71971067,55.34464757,0
0.02316,0.6551537071,3588.716094,24,8.703747338,15.72368897,55.35435962,0
0.02317,0.6553194696,3588.704039,24,8.707476182,15.72766727,55.3640666,0
0.02318,0.6554852321,3588.691983,24,8.711205001,15.73164557,55.37376851,0
0.02319,0.6556509946,3588.679928,24,8.714933794,15.73562387,55.38346535,0
0.0232,0.6558167571,3588.667872,24,8.718662562,15.73960217,55.39315713,0
0.02321,0.6559825196,3588.655817,24,8.722391305,15.74358047,55.40284385,0
0.02322,0.6561482821,3588.643761,24,8.726120023,15.74755877,55.41252552,0
0.02323,0.6563140446,3588.631706,24,8.729848715,15.75153707,55.42220214,0
0.02324,0.6564798071,3588.61965,24,8.733577382,15.75551537,55.43187371,0
0.02325,0.6566455696,3588.607595,24,8.737306024,15.75949367,55.44154023,0
0.02326,0.6568113321,3588.595539,24,8.741034641,15.76347197,55.45120172,0
0.02327,0.6569770946,3588.583484,24,8.744763232,15.76745027,55.46085817,0
0.02328,0.6571428571,3588.571429,24,8.748491798,15.77142857,55.47050959,0
0.02329,0.6573086197,3588.559373,24,8.752220339,15.77540687,55.48015598,0
0.0233,0.6574743822,3588.547318,24,8.755948855,15.77938517,55.48979735,0
0.02331,0.6576401447,3588.535262,24,8.759677345,15.78336347,55.4994337,0
0.02332,0.6578059072,3588.523207,24,8.76340581,15.78734177,55.50906503,0
0.02333,0.6579716697,3588.511151,24,8.76713425,15.79132007,55.51869134,0
0.02334,0.6581374322,3588.499096,24,8.770862665,15.79529837,55.52831265,0
0.02335,0.6583031947,3588.48704,24,8.774591054,15.79927667,55.53792896,0
0.02336,0.6584689572,3588.474985,24,8.778319418,15.80325497,55.54754026,0
0.02337,0.6586347197,3588.462929,24,8.782047757,15.80723327,55.55714656,0
0.02338,0.6588004822,3588.450874,24,8.785776071,15.81121157,55.56674787,0
0.02339,0.6589662447,3588.438819,24,8.789504359,15.81518987,55.5763442,0
0.0234,0.6591320072,3588.426763,24,8.793232622,15.81916817,55.58593553,0
0.02341,0.6592977697,3588.414708,24,8.79696086,15.82314647,55.59552188,0
0.02342,0.6594635322,3588.402652,24,8.800689073,15.82712477,55.60510326,0
0.02343,0.6596292948,3588.390597,24,8.80441726,15.83110307,55.61467965,0
0.02344,0.6597950573,3588.378541,24,8.808145423,15.83508137,55.62425108,0
0.02345,0.6599608198,3588.366486,24,8.811873559,15.83905967,55.63381754,0
0.02346,0.6601265823,3588.35443,24,8.815601671,15.84303797,55.64337904,0
0.02347,0.6602923448,3588.342375,24,8.819329757,15.84701627,55.65293557,0
0.02348,0.6604581073,3588.330319,24,8.823057819,15.85099458,55.66248715,0
0.02349,0.6606238698,3588.318264,24,8.826785855,15.85497288,55.67203378,0
0.0235,0.6607896323,3588.306209,24,8.830513865,15.85895118,55.68157546,0
0.02351,0.6609553948,3588.294153,24,8.834241851,15.86292948,55.69111219,0
0.02352,0.6611211573,3588.282098,24,8.837969811,15.86690778,55.70064398,0
0.02353,0.6612869198,3588.270042,24,8.841697746,15.87088608,55.71017083,0
0.02354,0.6614526823,3588.257987,24,8.845425655,15.87486438,55.71969275,0
0.02355,0.6616184448,3588.245931,24,8.84915354,15.87884268,55.72920974,0
0.02356,0.6617842074,3588.233876,24,8.852881399,15.88282098,55.73872181,0
0.02357,0.6619499699,3588.22182,24,8.856609233,15.88679928,55.74822895,0
0.02358,0.6621157324,3588.209765,24,8.860337041,15.89077758,55.75773117,0
0.02359,0.6622814949,3588.197709,24,8.864064825,15.89475588,55.76722847,0
0.0236,0.6624472574,3588.185654,24,8.867792583,15.89873418,55.77672086,0
0.02361,0.6626130199,3588.173599,24,8.871520316,15.90271248,55.78620835,0
0.02362,0.6627787824,3588.161543,24,8.875248024,15.90669078,55.79569093,0
0.02363,0.6629445449,3588.149488,24,8.878975706,15.91066908,55.80516861,0
0.02364,0.6631103074,3588.137432,24,8.882703363,15.91464738,55.81464139,0
0.02365,0.6632760699,3588.125377,24,8.886430995,15.91862568,55.82410928,0
0.02366,0.6634418324,3588.113321,24,8.890158602,15.92260398,55.83357228,0
0.02367,0.6636075949,3588.101266,24,8.893886183,15.92658228,55.8430304,0
0.02368,0.6637733574,3588.08921,24,8.897613739,15.93056058,55.85248363,0
0.02369,0.66393912,3588.077155,24,8.90134127,15.93453888,55.86193198,0
0.0237,0.6641048825,3588.065099,24,8.905068776,15.93851718,55.87137546,0
0.02371,0.664270645,3588.053044,24,8.908796257,15.94249548,55.88081407,0
0.02372,0.6644364075,3588.040989,24,8.912523712,15.94647378,55.89024781,0
0.02373,0.66460217,3588.028933,24,8.916251142,15.95045208,55.89967668,0
0.02374,0.6647679325,3588.016878,24,8.919978546,15.95443038,55.90910069,0
0.02375,0.664933695,3588.004822,24,8.923705926,15.95840868,55.91851985,0
0.02376,0.6650994575,3587.992767,24,8.92743328,15.96238698,55.92793416,0
0.02377,0.66526522,3587.980711,24,8.931160609,15.96636528,55.93734361,0
0.02378,0.6654309825,3587.968656,24,8.934887913,15.97034358,55.94674822,0
0.02379,0.665596745,3587.9566,24,8.938615191,15.97432188,55.95614798,0
0.0238,0.6657625075,3587.944545,24,8.942342444,15.97830018,55.96554291,0
0.02381,0.66592827,3587.932489,24,8.946069672,15.98227848,55.974933,0
0.02382,0.6660940325,3587.920434,24,8.949796875,15.98625678,55.98431826,0
0.02383,0.6662597951,3587.908379,24,8.953524052,15.99023508,55.9936987,0
0.02384,0.6664255576,3587.896323,24,8.957251204,15.99421338,56.0030743,0
0.02385,0.6665913201,3587.884268,24,8.960978331,15.99819168,56.01244509,0
0.02386,0.6667570826,3587.872212,24,8.964705433,16.00216998,56.02181106,0
0.02387,0.6669228451,3587.860157,24,8.96843251,16.00614828,56.03117222,0
0.02388,0.6670886076,3587.848101,24,8.972159561,16.01012658,56.04052857,0
0.02389,0.6672543701,3587.836046,24,8.975886587,16.01410488,56.04988011,0
0.0239,0.6674201326,3587.82399,24,8.979613587,16.01808318,56.05922684,0
0.02391,0.6675858951,3587.811935,24,8.983340563,16.02206148,56.06856878,0
0.02392,0.6677516576,3587.799879,24,8.987067513,16.02603978,56.07790593,0
0.02393,0.6679174201,3587.787824,24,8.990794438,16.03001808,56.08723828,0
0.02394,0.6680831826,3587.775769,24,8.994521338,16.03399638,56.09656584,0
0.02395,0.6682489451,3587.763713,24,8.998248212,16.03797468,56.10588862,0
0.02396,0.6684147077,3587.751658,24,9.001975061,16.04195298,56.11520661,0
0.02397,0.6685804702,3587.739602,24,9.005701885,16.04593128,56.12451983,0
0.02398,0.6687462327,3587.727547,24,9.009428684,16.04990958,56.13382827,0
0.02399,0.6689119952,3587.715491,24,9.013155458,16.05388788,56.14313195,0
0.024,0.6690777577,3587.703436,24,9.016882206,16.05786618,56.15243085,0
0.02401,0.6692435202,3587.69138,24,9.020608929,16.06184448,56.161725,0
0.02402,0.6694092827,3587.679325,24,9.024335626,16.06582278,56.17101438,0
0.02403,0.6695750452,3587.667269,24,9.028062299,16.06980108,56.180299,0
0.02404,0.6697408077,3587.655214,24,9.031788946,16.07377939,56.18957888,0
0.02405,0.6699065702,3587.643159,24,9.035515568,16.07775769,56.198854,0
0.02406,0.6700723327,3587.631103,24,9.039242165,16.08173599,56.20812438,0
0.02407,0.6702380952,3587.619048,24,9.042968736,16.08571429,56.21739001,0
0.02408,0.6704038577,3587.606992,24,9.046695282,16.08969259,56.22665091,0
0.02409,0.6705696203,3587.594937,24,9.050421803,16.09367089,56.23590707,0
0.0241,0.6707353828,3587.582881,24,9.054148299,16.09764919,56.2451585,0
0.02411,0.6709011453,3587.570826,24,9.05787477,16.10162749,56.2544052,0
0.02412,0.6710669078,3587.55877,24,9.061601215,16.10560579,56.26364717,0
0.02413,0.6712326703,3587.546715,24,9.065327635,16.10958409,56.27288443,0
0.02414,0.6713984328,3587.534659,24,9.06905403,16.11356239,56.28211696,0
0.02415,0.6715641953,3587.522604,24,9.072780399,16.11754069,56.29134479,0
0.02416,0.6717299578,3587.510549,24,9.076506743,16.12151899,56.3005679,0
0.02417,0.6718957203,3587.498493,24,9.080233062,16.12549729,56.3097863,0
0.02418,0.6720614828,3587.486438,24,9.083959356,16.12947559,56.319,0
0.02419,0.6722272453,3587.474382,24,9.087685625,16.13345389,56.328209,0
0.0242,0.6723930078,3587.462327,24,9.091411868,16.13743219,56.3374133,0
0.02421,0.6725587703,3587.450271,24,9.095138086,16.14141049,56.34661291,0
0.02422,0.6727245329,3587.438216,24,9.098864278,16.14538879,56.35580783,0
0.02423,0.6728902954,3587.42616,24,9.102590446,16.14936709,56.36499806,0
0.02424,0.6730560579,3587.414105,24,9.106316588,16.15334539,56.37418361,0
0.02425,0.6732218204,3587.402049,24,9.110042705,16.15732369,56.38336448,0
0.02426,0.6733875829,3587.389994,24,9.113768797,16.16130199,56.39254067,0
0.02427,0.6735533454,3587.377939,24,9.117494863,16.16528029,56.40171219,0
0.02428,0.6737191079,3587.365883,24,9.121220905,16.16925859,56.41087904,0
0.02429,0.6738848704,3587.353828,24,9.124946921,16.17323689,56.42004123,0
0.0243,0.6740506329,3587.341772,24,9.128672911,16.17721519,56.42919875,0
0.02431,0.6742163954,3587.329717,24,9.132398877,16.18119349,56.43835161,0
0.02432,0.6743821579,3587.317661,24,9.136124817,16.18517179,56.44749982,0
0.02433,0.6745479204,3587.305606,24,9.139850732,16.18915009,56.45664338,0
0.02434,0.6747136829,3587.29355,24,9.143576622,16.19312839,56.46578228,0
0.02435,0.6748794454,3587.281495,24,9.147302486,16.19710669,56.47491655,0
0.02436,0.675045208,3587.269439,24,9.151028326,16.20108499,56.48404617,0
0.02437,0.6752109705,3587.257384,24,9.15475414,16.20506329,56.49317115,0
0.02438,0.675376733,3587.245329,24,9.158479928,16.20904159,56.50229149,0
0.02439,0.6755424955,3587.233273,24,9.162205692,16.21301989,56.51140721,0
0.0244,0.675708258,3587.221218,24,9.16593143,16.21699819,56.5205183,0
0.02441,0.6758740205,3587.209162,24,9.169657143,16.22097649,56.52962476,0
0.02442,0.676039783,3587.197107,24,9.173382831,16.22495479,56.5387266,0
0.02443,0.6762055455,3587.185051,24,9.177108493,16.22893309,56.54782382,0
0.02444,0.676371308,3587.172996,24,9.180834131,16.23291139,56.55691643,0
0.02445,0.6765370705,3587.16094,24,9.184559743,16.23688969,56.56600443,0
0.02446,0.676702833,3587.148885,24,9.18828533,16.24086799,56.57508782,0
0.02447,0.6768685955,3587.136829,24,9.192010891,16.24484629,56.5841666,0
0.02448,0.677034358,3587.124774,24,9.195736427,16.24882459,56.59324079,0
0.02449,0.6772001206,3587.112719,24,9.199461938,16.25280289,56.60231038,0
0.0245,0.6773658831,3587.100663,24,9.203187424,16.25678119,56.61137537,0
0.02451,0.6775316456,3587.088608,24,9.206912885,16.26075949,56.62043577,0
0.02452,0.6776974081,3587.076552,24,9.21063832,16.26473779,56.62949158,0
0.02453,0.6778631706,3587.064497,24,9.21436373,16.26871609,56.63854281,0
0.02454,0.6780289331,3587.052441,24,9.218089115,16.27269439,56.64758946,0
0.02455,0.6781946956,3587.040386,24,9.221814474,16.27667269,56.65663153,0
0.02456,0.6783604581,3587.02833,24,9.225539808,16.28065099,56.66566903,0
0.02457,0.6785262206,3587.016275,24,9.229265118,16.28462929,56.67470196,0
0.02458,0.6786919831,3587.004219,24,9.232990401,16.28860759,56.68373032,0
0.02459,0.6788577456,3586.992164,24,9.23671566,16.2925859,56.69275411,0
0.0246,0.6790235081,3586.980108,24,9.240440893,16.2965642,56.70177335,0
0.02461,0.6791892706,3586.968053,24,9.244166101,16.3005425,56.71078802,0
0.02462,0.6793550332,3586.955998,24,9.247891284,16.3045208,56.71979815,0
0.02463,0.6795207957,3586.943942,24,9.251616441,16.3084991,56.72880372,0
0.02464,0.6796865582,3586.931887,24,9.255341574,16.3124774,56.73780474,0
0.02465,0.6798523207,3586.919831,24,9.259066681,16.3164557,56.74680122,0
0.02466,0.6800180832,3586.907776,24,9.262791763,16.320434,56.75579316,0
0.02467,0.6801838457,3586.89572,24,9.266516819,16.3244123,56.76478057,0
0.02468,0.6803496082,3586.883665,24,9.27024185,16.3283906,56.77376344,0
0.02469,0.6805153707,3586.871609,24,9.273966856,16.3323689,56.78274177,0
0.0247,0.6806811332,3586.859554,24,9.277691837,16.3363472,56.79171559,0
0.02471,0.6808468957,3586.847498,24,9.281416793,16.3403255,56.80068487,0
0.02472,0.6810126582,3586.835443,24,9.285141723,16.3443038,56.80964964,0
0.02473,0.6811784207,3586.823388,24,9.288866628,16.3482821,56.81860989,0
0.02474,0.6813441832,3586.811332,24,9.292591508,16.3522604,56.82756562,0
0.02475,0.6815099458,3586.799277,24,9.296316362,16.3562387,56.83651684,0
0.02476,0.6816757083,3586.787221,24,9.300041192,16.360217,56.84546356,0
0.02477,0.6818414708,3586.775166,24,9.303765996,16.3641953,56.85440577,0
0.02478,0.6820072333,3586.76311,24,9.307490775,16.3681736,56.86334348,0
0.02479,0.6821729958,3586.751055,24,9.311215528,16.3721519,56.87227669,0
0.0248,0.6823387583,3586.738999,24,9.314940256,16.3761302,56.88120541,0
0.02481,0.6825045208,3586.726944,24,9.318664959,16.3801085,56.89012964,0
0.02482,0.6826702833,3586.714888,24,9.322389637,16.3840868,56.89904937,0
0.02483,0.6828360458,3586.702833,24,9.32611429,16.3880651,56.90796463,0
0.02484,0.6830018083,3586.690778,24,9.329838917,16.3920434,56.9168754,0
0.02485,0.6831675708,3586.678722,24,9.333563519,16.3960217,56.92578169,0
0.02486,0.6833333333,3586.666667,24,9.337288096,16.4,56.93468351,0
0.02487,0.6834990958,3586.654611,24,9.341012648,16.4039783,56.94358086,0
0.02488,0.6836648583,3586.642556,24,9.344737174,16.4079566,56.95247374,0
0.02489,0.6838306209,3586.6305,24,9.348461675,16.4119349,56.96136215,0
0.0249,0.6839963834,3586.618445,24,9.352186151,16.4159132,56.9702461,0
0.02491,0.6841621459,3586.606389,24,9.355910601,16.4198915,56.9791256,0
0.02492,0.6843279084,3586.594334,24,9.359635027,16.4238698,56.98800064,0
0.02493,0.6844936709,3586.582278,24,9.363359427,16.4278481,56.99687122,0
0.02494,0.6846594334,3586.570223,24,9.367083802,16.4318264,57.00573736,0
0.02495,0.6848251959,3586.558168,24,9.370808151,16.4358047,57.01459905,0
0.02496,0.6849909584,3586.546112,24,9.374532475,16.439783,57.0234563,0
0.02497,0.6851567209,3586.534057,24,9.378256775,16.4437613,57.03230911,0
0.02498,0.6853224834,3586.522001,24,9.381981048,16.4477396,57.04115748,0
0.02499,0.6854882459,3586.509946,24,9.385705297,16.4517179,57.05000142,0
0.025,0.6856540084,3586.49789,24,9.38942952,16.4556962,57.05884093,0
0.02501,0.6858197709,3586.485835,24,9.393153718,16.4596745,57.06767601,0
0.02502,0.6859855335,3586.473779,24,9.396877891,16.4636528,57.07650668,0
0.02503,0.686151296,3586.461724,24,9.400602039,16.4676311,57.08533292,0
0.02504,0.6863170585,3586.449668,24,9.404326161,16.4716094,57.09415474,0
0.02505,0.686482821,3586.437613,24,9.408050258,16.4755877,57.10297215,0
0.02506,0.6866485835,3586.425558,24,9.41177433,16.479566,57.11178515,0
0.02507,0.686814346,3586.413502,24,9.415498377,16.4835443,57.12059374,0
0.02508,0.6869801085,3586.401447,24,9.419222398,16.4875226,57.12939793,0
0.02509,0.687145871,3586.389391,24,9.422946394,16.4915009,57.13819772,0
0.0251,0.6873116335,3586.377336,24,9.426670365,16.4954792,57.14699311,0
0.02511,0.687477396,3586.36528,24,9.43039431,16.4994575,57.15578411,0
0.02512,0.6876431585,3586.353225,24,9.434118231,16.5034358,57.16457071,0
0.02513,0.687808921,3586.341169,24,9.437842126,16.5074141,57.17335293,0
0.02514,0.6879746835,3586.329114,24,9.441565996,16.51139241,57.18213076,0
0.02515,0.6881404461,3586.317058,24,9.44528984,16.51537071,57.19090421,0
