load_torque_Nm;mechanical_power_W
0.02514;9.441565996
0.02515;9.44528984
0.02516;9.44901366
0.02517;9.452737454
0.02518;9.456461223
0.02519;9.460184966
0.0252;9.463908684
0.02521;9.467632378
0.02522;9.471356045
0.02523;9.475079688
0.02524;9.478803305
0.02525;9.482526897
0.02526;9.486250464
0.02527;9.489974006
0.02528;9.493697522
0.02529;9.497421013
0.0253;9.501144479
0.02531;9.50486792
0.02532;9.508591335
0.02533;9.512314725
0.02534;9.51603809
0.02535;9.51976143
0.02536;9.523484744
0.02537;9.527208033
0.02538;9.530931297
0.02539;9.534654536
0.0254;9.538377749
0.02541;9.542100937
0.02542;9.5458241
0.02543;9.549547238
0.02544;9.55327035
0.02545;9.556993437
0.02546;9.560716499
0.02547;9.564439536
0.02548;9.568162547
0.02549;9.571885533
0.0255;9.575608494
0.02551;9.57933143
0.02552;9.58305434
0.02553;9.586777225
0.02554;9.590500085
0.02555;9.59422292
0.02556;9.597945729
0.02557;9.601668513
0.02558;9.605391272
0.02559;9.609114006
0.0256;9.612836714
0.02561;9.616559397
0.02562;9.620282055
0.02563;9.624004688
0.02564;9.627727295
0.02565;9.631449877
0.02566;9.635172434
0.02567;9.638894966
0.02568;9.642617472
0.02569;9.646339954
0.0257;9.650062409
0.02571;9.65378484
0.02572;9.657507246
0.02573;9.661229626
0.02574;9.664951981
0.02575;9.66867431
0.02576;9.672396615
0.02577;9.676118894
0.02578;9.679841148
0.02579;9.683563376
0.0258;9.68728558
0.02581;9.691007758
0.02582;9.694729911
0.02583;9.698452039
0.02584;9.702174141
0.02585;9.705896218
0.02586;9.70961827
0.02587;9.713340297
0.02588;9.717062298
0.02589;9.720784274
0.0259;9.724506225
0.02591;9.728228151
0.02592;9.731950051
0.02593;9.735671927
0.02594;9.739393776
0.02595;9.743115601
0.02596;9.746837401
0.02597;9.750559175
0.02598;9.754280924
0.02599;9.758002647
0.026;9.761724346
0.02601;9.765446019
0.02602;9.769167667
0.02603;9.77288929
0.02604;9.776610887
0.02605;9.780332459
0.02606;9.784054006
0.02607;9.787775528
0.02608;9.791497024
0.02609;9.795218496
0.0261;9.798939942
0.02611;9.802661362
0.02612;9.806382758
0.02613;9.810104128
0.02614;9.813825473
0.02615;9.817546793
0.02616;9.821268087
0.02617;9.824989356
0.02618;9.8287106
0.02619;9.832431819
0.0262;9.836153012
0.02621;9.839874181
0.02622;9.843595323
0.02623;9.847316441
0.02624;9.851037534
0.02625;9.854758601
0.02626;9.858479643
0.02627;9.86220066
0.02628;9.865921651
0.02629;9.869642617
0.0263;9.873363558
0.02631;9.877084474
0.02632;9.880805364
0.02633;9.88452623
0.02634;9.88824707
0.02635;9.891967884
0.02636;9.895688674
0.02637;9.899409438
0.02638;9.903130177
0.02639;9.906850891
0.0264;9.910571579
0.02641;9.914292242
0.02642;9.91801288
0.02643;9.921733493
0.02644;9.925454081
0.02645;9.929174643
0.02646;9.93289518
0.02647;9.936615692
0.02648;9.940336178
0.02649;9.944056639
0.0265;9.947777075
0.02651;9.951497486
0.02652;9.955217872
0.02653;9.958938232
0.02654;9.962658567
0.02655;9.966378877
0.02656;9.970099161
0.02657;9.97381942
0.02658;9.977539654
0.02659;9.981259863
0.0266;9.984980047
0.02661;9.988700205
0.02662;9.992420338
0.02663;9.996140446
0.02664;9.999860528
0.02665;10.00358059
0.02666;10.00730062
0.02667;10.01102062
0.02668;10.01474061
0.02669;10.01846056
0.0267;10.02218049
0.02671;10.0259004
0.02672;10.02962028
0.02673;10.03334013
0.02674;10.03705996
0.02675;10.04077977
0.02676;10.04449955
0.02677;10.0482193
0.02678;10.05193903
0.02679;10.05565874
0.0268;10.05937841
0.02681;10.06309807
0.02682;10.0668177
0.02683;10.0705373
0.02684;10.07425688
0.02685;10.07797643
0.02686;10.08169596
0.02687;10.08541546
0.02688;10.08913493
0.02689;10.09285438
0.0269;10.09657381
0.02691;10.10029321
0.02692;10.10401259
0.02693;10.10773194
0.02694;10.11145126
0.02695;10.11517056
0.02696;10.11888984
0.02697;10.12260909
0.02698;10.12632831
0.02699;10.13004751
0.027;10.13376668
0.02701;10.13748583
0.02702;10.14120495
0.02703;10.14492405
0.02704;10.14864312
0.02705;10.15236217
0.02706;10.15608119
0.02707;10.15980019
0.02708;10.16351916
0.02709;10.16723811
0.0271;10.17095703
0.02711;10.17467593
0.02712;10.1783948
0.02713;10.18211364
0.02714;10.18583246
0.02715;10.18955126
0.02716;10.19327003
0.02717;10.19698877
0.02718;10.20070749
0.02719;10.20442618
0.0272;10.20814485
0.02721;10.21186349
0.02722;10.21558211
0.02723;10.21930071
0.02724;10.22301927
0.02725;10.22673782
0.02726;10.23045633
0.02727;10.23417482
0.02728;10.23789329
0.02729;10.24161173
0.0273;10.24533015
0.02731;10.24904854
0.02732;10.2527669
0.02733;10.25648525
0.02734;10.26020356
0.02735;10.26392185
0.02736;10.26764011
0.02737;10.27135835
0.02738;10.27507657
0.02739;10.27879476
0.0274;10.28251292
0.02741;10.28623106
0.02742;10.28994917
0.02743;10.29366726
0.02744;10.29738532
0.02745;10.30110336
0.02746;10.30482137
0.02747;10.30853936
0.02748;10.31225732
0.02749;10.31597526
0.0275;10.31969317
0.02751;10.32341105
0.02752;10.32712891
0.02753;10.33084675
0.02754;10.33456456
0.02755;10.33828234
0.02756;10.3420001
0.02757;10.34571784
0.02758;10.34943555
0.02759;10.35315323
0.0276;10.35687089
0.02761;10.36058852
0.02762;10.36430613
0.02763;10.36802371
0.02764;10.37174127
0.02765;10.3754588
0.02766;10.37917631
0.02767;10.38289379
0.02768;10.38661125
0.02769;10.39032868
0.0277;10.39404609
0.02771;10.39776347
0.02772;10.40148082
0.02773;10.40519815
0.02774;10.40891546
0.02775;10.41263274
0.02776;10.41634999
0.02777;10.42006722
0.02778;10.42378443
0.02779;10.42750161
0.0278;10.43121876
0.02781;10.43493589
0.02782;10.43865299
0.02783;10.44237007
0.02784;10.44608712
0.02785;10.44980415
0.02786;10.45352115
0.02787;10.45723813
0.02788;10.46095508
0.02789;10.46467201
0.0279;10.46838891
0.02791;10.47210578
0.02792;10.47582263
0.02793;10.47953946
0.02794;10.48325626
0.02795;10.48697303
0.02796;10.49068978
0.02797;10.49440651
0.02798;10.49812321
0.02799;10.50183988
0.028;10.50555653
0.02801;10.50927315
0.02802;10.51298975
0.02803;10.51670632
0.02804;10.52042287
0.02805;10.5241394
0.02806;10.52785589
0.02807;10.53157236
0.02808;10.53528881
0.02809;10.53900523
0.0281;10.54272163
0.02811;10.546438
0.02812;10.55015434
0.02813;10.55387067
0.02814;10.55758696
0.02815;10.56130323
0.02816;10.56501948
0.02817;10.56873569
0.02818;10.57245189
0.02819;10.57616806
0.0282;10.5798842
0.02821;10.58360032
0.02822;10.58731641
0.02823;10.59103248
0.02824;10.59474852
0.02825;10.59846454
0.02826;10.60218053
0.02827;10.6058965
0.02828;10.60961244
0.02829;10.61332836
0.0283;10.61704425
0.02831;10.62076012
0.02832;10.62447596
0.02833;10.62819177
0.02834;10.63190756
0.02835;10.63562333
0.02836;10.63933907
0.02837;10.64305478
0.02838;10.64677047
0.02839;10.65048613
0.0284;10.65420177
0.02841;10.65791739
0.02842;10.66163297
0.02843;10.66534854
0.02844;10.66906408
0.02845;10.67277959
0.02846;10.67649507
0.02847;10.68021054
0.02848;10.68392597
0.02849;10.68764138
0.0285;10.69135677
0.02851;10.69507213
0.02852;10.69878747
0.02853;10.70250278
0.02854;10.70621806
0.02855;10.70993332
0.02856;10.71364856
0.02857;10.71736377
0.02858;10.72107895
0.02859;10.72479411
0.0286;10.72850924
0.02861;10.73222435
0.02862;10.73593944
0.02863;10.73965449
0.02864;10.74336953
0.02865;10.74708453
0.02866;10.75079952
0.02867;10.75451447
0.02868;10.75822941
0.02869;10.76194431
0.0287;10.76565919
0.02871;10.76937405
0.02872;10.77308888
0.02873;10.77680369
0.02874;10.78051847
0.02875;10.78423322
0.02876;10.78794795
0.02877;10.79166265
0.02878;10.79537733
0.02879;10.79909199
0.0288;10.80280662
0.02881;10.80652122
0.02882;10.8102358
0.02883;10.81395035
0.02884;10.81766488
0.02885;10.82137938
0.02886;10.82509386
0.02887;10.82880831
0.02888;10.83252274
0.02889;10.83623714
0.0289;10.83995152
0.02891;10.84366587
0.02892;10.84738019
0.02893;10.85109449
0.02894;10.85480877
0.02895;10.85852302
0.02896;10.86223724
0.02897;10.86595144
0.02898;10.86966562
0.02899;10.87337977
0.029;10.87709389
0.02901;10.88080799
0.02902;10.88452206
0.02903;10.88823611
0.02904;10.89195013
0.02905;10.89566413
0.02906;10.8993781
0.02907;10.90309205
0.02908;10.90680597
0.02909;10.91051987
0.0291;10.91423374
0.02911;10.91794758
0.02912;10.92166141
0.02913;10.9253752
0.02914;10.92908897
0.02915;10.93280272
0.02916;10.93651644
0.02917;10.94023013
0.02918;10.9439438
0.02919;10.94765744
0.0292;10.95137106
0.02921;10.95508466
0.02922;10.95879822
0.02923;10.96251177
0.02924;10.96622529
0.02925;10.96993878
0.02926;10.97365225
0.02927;10.97736569
0.02928;10.9810791
0.02929;10.9847925
0.0293;10.98850586
0.02931;10.9922192
0.02932;10.99593252
0.02933;10.99964581
0.02934;11.00335907
0.02935;11.00707231
0.02936;11.01078553
0.02937;11.01449872
0.02938;11.01821188
0.02939;11.02192502
0.0294;11.02563814
0.02941;11.02935122
0.02942;11.03306429
0.02943;11.03677733
0.02944;11.04049034
0.02945;11.04420333
0.02946;11.04791629
0.02947;11.05162923
0.02948;11.05534214
0.02949;11.05905502
0.0295;11.06276789
0.02951;11.06648072
0.02952;11.07019353
0.02953;11.07390632
0.02954;11.07761908
0.02955;11.08133181
0.02956;11.08504452
0.02957;11.08875721
0.02958;11.09246987
0.02959;11.0961825
0.0296;11.09989511
0.02961;11.10360769
0.02962;11.10732025
0.02963;11.11103279
0.02964;11.11474529
0.02965;11.11845778
0.02966;11.12217023
0.02967;11.12588267
0.02968;11.12959507
0.02969;11.13330745
0.0297;11.13701981
0.02971;11.14073214
0.02972;11.14444445
0.02973;11.14815673
0.02974;11.15186898
0.02975;11.15558121
0.02976;11.15929342
0.02977;11.1630056
0.02978;11.16671775
0.02979;11.17042988
0.0298;11.17414198
0.02981;11.17785406
0.02982;11.18156612
0.02983;11.18527814
0.02984;11.18899015
0.02985;11.19270213
0.02986;11.19641408
0.02987;11.200126
0.02988;11.20383791
0.02989;11.20754978
0.0299;11.21126163
0.02991;11.21497346
0.02992;11.21868526
0.02993;11.22239704
0.02994;11.22610879
0.02995;11.22982051
0.02996;11.23353221
0.02997;11.23724389
0.02998;11.24095554
0.02999;11.24466716
0.03;11.24837876
0.03001;11.25209033
0.03002;11.25580188
0.03003;11.2595134
0.03004;11.2632249
0.03005;11.26693638
0.03006;11.27064782
0.03007;11.27435924
0.03008;11.27807064
0.03009;11.28178201
0.0301;11.28549336
0.03011;11.28920468
0.03012;11.29291598
0.03013;11.29662725
0.03014;11.30033849
0.03015;11.30404971
0.03016;11.30776091
0.03017;11.31147208
0.03018;11.31518322
0.03019;11.31889434
0.0302;11.32260544
0.03021;11.3263165
0.03022;11.33002755
0.03023;11.33373857
0.03024;11.33744956
0.03025;11.34116053
0.03026;11.34487147
0.03027;11.34858239
0.03028;11.35229328
0.03029;11.35600414
0.0303;11.35971499
0.03031;11.3634258
0.03032;11.36713659
0.03033;11.37084736
0.03034;11.3745581
0.03035;11.37826881
0.03036;11.3819795
0.03037;11.38569017
0.03038;11.38940081
0.03039;11.39311142
0.0304;11.39682201
0.03041;11.40053257
0.03042;11.40424311
0.03043;11.40795363
0.03044;11.41166411
0.03045;11.41537458
0.03046;11.41908501
0.03047;11.42279543
0.03048;11.42650581
0.03049;11.43021618
0.0305;11.43392651
0.03051;11.43763682
0.03052;11.44134711
0.03053;11.44505737
0.03054;11.4487676
0.03055;11.45247781
0.03056;11.456188
0.03057;11.45989816
0.03058;11.46360829
0.03059;11.4673184
0.0306;11.47102849
0.03061;11.47473855
0.03062;11.47844858
0.03063;11.48215859
0.03064;11.48586857
0.03065;11.48957853
0.03066;11.49328846
0.03067;11.49699837
0.03068;11.50070825
0.03069;11.50441811
0.0307;11.50812794
0.03071;11.51183774
0.03072;11.51554753
0.03073;11.51925728
0.03074;11.52296701
0.03075;11.52667672
0.03076;11.5303864
0.03077;11.53409605
0.03078;11.53780568
0.03079;11.54151528
0.0308;11.54522486
0.03081;11.54893442
0.03082;11.55264395
0.03083;11.55635345
0.03084;11.56006293
0.03085;11.56377238
0.03086;11.56748181
0.03087;11.57119121
0.03088;11.57490059
0.03089;11.57860994
0.0309;11.58231926
0.03091;11.58602857
0.03092;11.58973784
0.03093;11.59344709
0.03094;11.59715632
0.03095;11.60086552
0.03096;11.60457469
0.03097;11.60828384
0.03098;11.61199297
0.03099;11.61570207
0.031;11.61941114
0.03101;11.62312019
0.03102;11.62682921
0.03103;11.63053821
0.03104;11.63424718
0.03105;11.63795613
0.03106;11.64166505
0.03107;11.64537395
0.03108;11.64908282
0.03109;11.65279167
0.0311;11.65650049
0.03111;11.66020929
0.03112;11.66391806
0.03113;11.66762681
0.03114;11.67133553
0.03115;11.67504422
0.03116;11.67875289
0.03117;11.68246154
0.03118;11.68617016
0.03119;11.68987875
0.0312;11.69358732
0.03121;11.69729586
0.03122;11.70100438
0.03123;11.70471287
0.03124;11.70842134
0.03125;11.71212978
0.03126;11.7158382
0.03127;11.71954659
0.03128;11.72325496
0.03129;11.7269633
0.0313;11.73067162
0.03131;11.73437991
0.03132;11.73808818
0.03133;11.74179642
0.03134;11.74550463
0.03135;11.74921282
0.03136;11.75292099
0.03137;11.75662913
0.03138;11.76033724
0.03139;11.76404533
0.0314;11.7677534
0.03141;11.77146144
0.03142;11.77516945
0.03143;11.77887744
0.03144;11.7825854
0.03145;11.78629334
0.03146;11.79000125
0.03147;11.79370914
0.03148;11.797417
0.03149;11.80112484
0.0315;11.80483265
0.03151;11.80854043
0.03152;11.8122482
0.03153;11.81595593
0.03154;11.81966364
0.03155;11.82337133
0.03156;11.82707899
0.03157;11.83078662
0.03158;11.83449423
0.03159;11.83820182
0.0316;11.84190938
0.03161;11.84561691
0.03162;11.84932442
0.03163;11.8530319
0.03164;11.85673936
0.03165;11.86044679
0.03166;11.8641542
0.03167;11.86786158
0.03168;11.87156894
0.03169;11.87527627
0.0317;11.87898358
0.03171;11.88269086
0.03172;11.88639811
0.03173;11.89010535
0.03174;11.89381255
0.03175;11.89751973
0.03176;11.90122689
0.03177;11.90493402
0.03178;11.90864112
0.03179;11.9123482
0.0318;11.91605525
0.03181;11.91976228
0.03182;11.92346929
0.03183;11.92717626
0.03184;11.93088322
0.03185;11.93459015
0.03186;11.93829705
0.03187;11.94200393
0.03188;11.94571078
0.03189;11.9494176
0.0319;11.95312441
0.03191;11.95683118
0.03192;11.96053793
0.03193;11.96424466
0.03194;11.96795136
0.03195;11.97165804
0.03196;11.97536469
0.03197;11.97907131
0.03198;11.98277791
0.03199;11.98648448
0.032;11.99019103
0.03201;11.99389756
0.03202;11.99760406
0.03203;12.00131053
0.03204;12.00501698
0.03205;12.0087234
0.03206;12.0124298
0.03207;12.01613617
0.03208;12.01984252
0.03209;12.02354884
0.0321;12.02725514
0.03211;12.03096141
0.03212;12.03466765
0.03213;12.03837387
0.03214;12.04208007
0.03215;12.04578624
0.03216;12.04949239
0.03217;12.05319851
0.03218;12.0569046
0.03219;12.06061067
0.0322;12.06431671
0.03221;12.06802273
0.03222;12.07172873
0.03223;12.07543469
0.03224;12.07914064
0.03225;12.08284656
0.03226;12.08655245
0.03227;12.09025832
0.03228;12.09396416
0.03229;12.09766997
0.0323;12.10137577
0.03231;12.10508153
0.03232;12.10878727
0.03233;12.11249299
0.03234;12.11619868
0.03235;12.11990435
0.03236;12.12360999
0.03237;12.1273156
0.03238;12.13102119
0.03239;12.13472675
0.0324;12.13843229
0.03241;12.14213781
0.03242;12.1458433
0.03243;12.14954876
0.03244;12.1532542
0.03245;12.15695961
0.03246;12.160665
0.03247;12.16437036
0.03248;12.1680757
0.03249;12.17178101
0.0325;12.1754863
0.03251;12.17919156
0.03252;12.18289679
0.03253;12.186602
0.03254;12.19030719
0.03255;12.19401235
0.03256;12.19771749
0.03257;12.2014226
0.03258;12.20512768
0.03259;12.20883274
0.0326;12.21253777
0.03261;12.21624278
0.03262;12.21994777
0.03263;12.22365273
0.03264;12.22735766
0.03265;12.23106257
0.03266;12.23476745
0.03267;12.23847231
0.03268;12.24217714
0.03269;12.24588195
0.0327;12.24958673
0.03271;12.25329148
0.03272;12.25699621
0.03273;12.26070092
0.03274;12.2644056
0.03275;12.26811026
0.03276;12.27181489
0.03277;12.27551949
0.03278;12.27922407
0.03279;12.28292863
0.0328;12.28663316
0.03281;12.29033766
0.03282;12.29404214
0.03283;12.29774659
0.03284;12.30145102
0.03285;12.30515542
0.03286;12.3088598
0.03287;12.31256415
0.03288;12.31626848
0.03289;12.31997278
0.0329;12.32367706
0.03291;12.32738131
0.03292;12.33108554
0.03293;12.33478974
0.03294;12.33849391
0.03295;12.34219806
0.03296;12.34590219
0.03297;12.34960629
0.03298;12.35331036
0.03299;12.35701441
0.033;12.36071844
0.03301;12.36442244
0.03302;12.36812641
0.03303;12.37183036
0.03304;12.37553428
0.03305;12.37923818
0.03306;12.38294205
0.03307;12.3866459
0.03308;12.39034972
0.03309;12.39405352
0.0331;12.39775729
0.03311;12.40146104
0.03312;12.40516476
0.03313;12.40886845
0.03314;12.41257212
0.03315;12.41627577
0.03316;12.41997939
0.03317;12.42368299
0.03318;12.42738656
0.03319;12.4310901
0.0332;12.43479362
0.03321;12.43849711
0.03322;12.44220058
0.03323;12.44590403
0.03324;12.44960744
0.03325;12.45331084
0.03326;12.4570142
0.03327;12.46071755
0.03328;12.46442086
0.03329;12.46812416
0.0333;12.47182742
0.03331;12.47553066
0.03332;12.47923388
0.03333;12.48293707
0.03334;12.48664024
0.03335;12.49034338
0.03336;12.49404649
0.03337;12.49774958
0.03338;12.50145265
0.03339;12.50515569
0.0334;12.5088587
0.03341;12.51256169
0.03342;12.51626465
0.03343;12.51996759
0.03344;12.52367051
0.03345;12.52737339
0.03346;12.53107626
0.03347;12.53477909
0.03348;12.53848191
0.03349;12.54218469
0.0335;12.54588746
0.03351;12.54959019
0.03352;12.5532929
0.03353;12.55699559
0.03354;12.56069825
0.03355;12.56440089
0.03356;12.5681035
0.03357;12.57180608
0.03358;12.57550864
0.03359;12.57921118
0.0336;12.58291368
0.03361;12.58661617
0.03362;12.59031863
0.03363;12.59402106
0.03364;12.59772347
0.03365;12.60142585
0.03366;12.60512821
0.03367;12.60883054
0.03368;12.61253285
0.03369;12.61623513
0.0337;12.61993739
0.03371;12.62363962
0.03372;12.62734183
0.03373;12.63104401
0.03374;12.63474616
0.03375;12.63844829
0.03376;12.6421504
0.03377;12.64585248
0.03378;12.64955453
0.03379;12.65325656
0.0338;12.65695857
0.03381;12.66066055
0.03382;12.6643625
0.03383;12.66806443
0.03384;12.67176633
0.03385;12.67546821
0.03386;12.67917006
0.03387;12.68287189
0.03388;12.68657369
0.03389;12.69027547
0.0339;12.69397722
0.03391;12.69767895
0.03392;12.70138065
0.03393;12.70508233
0.03394;12.70878398
0.03395;12.7124856
0.03396;12.7161872
0.03397;12.71988878
0.03398;12.72359033
0.03399;12.72729185
0.034;12.73099335
0.03401;12.73469483
0.03402;12.73839627
0.03403;12.7420977
0.03404;12.7457991
0.03405;12.74950047
0.03406;12.75320182
0.03407;12.75690314
0.03408;12.76060444
0.03409;12.76430571
0.0341;12.76800696
0.03411;12.77170818
0.03412;12.77540937
0.03413;12.77911055
0.03414;12.78281169
0.03415;12.78651281
0.03416;12.79021391
0.03417;12.79391498
0.03418;12.79761602
0.03419;12.80131704
0.0342;12.80501804
0.03421;12.80871901
0.03422;12.81241995
0.03423;12.81612087
0.03424;12.81982176
0.03425;12.82352263
0.03426;12.82722347
0.03427;12.83092429
0.03428;12.83462508
0.03429;12.83832585
0.0343;12.84202659
0.03431;12.84572731
0.03432;12.849428
0.03433;12.85312866
0.03434;12.85682931
0.03435;12.86052992
0.03436;12.86423051
0.03437;12.86793108
0.03438;12.87163162
0.03439;12.87533213
0.0344;12.87903262
0.03441;12.88273308
0.03442;12.88643352
0.03443;12.89013394
0.03444;12.89383433
0.03445;12.89753469
0.03446;12.90123503
0.03447;12.90493534
0.03448;12.90863563
0.03449;12.91233589
0.0345;12.91603613
0.03451;12.91973634
0.03452;12.92343652
0.03453;12.92713668
0.03454;12.93083682
0.03455;12.93453693
0.03456;12.93823702
0.03457;12.94193708
0.03458;12.94563711
0.03459;12.94933712
0.0346;12.95303711
0.03461;12.95673707
0.03462;12.960437
0.03463;12.96413691
0.03464;12.96783679
0.03465;12.97153665
0.03466;12.97523648
0.03467;12.97893629
0.03468;12.98263607
0.03469;12.98633583
0.0347;12.99003556
0.03471;12.99373527
0.03472;12.99743495
0.03473;13.00113461
0.03474;13.00483424
0.03475;13.00853384
0.03476;13.01223342
0.03477;13.01593298
0.03478;13.01963251
0.03479;13.02333201
0.0348;13.02703149
0.03481;13.03073095
0.03482;13.03443037
0.03483;13.03812978
0.03484;13.04182916
0.03485;13.04552851
0.03486;13.04922784
0.03487;13.05292714
0.03488;13.05662642
0.03489;13.06032567
0.0349;13.0640249
0.03491;13.0677241
0.03492;13.07142328
0.03493;13.07512243
0.03494;13.07882155
0.03495;13.08252065
0.03496;13.08621973
0.03497;13.08991878
0.03498;13.0936178
0.03499;13.0973168
0.035;13.10101578
0.03501;13.10471473
0.03502;13.10841365
0.03503;13.11211255
0.03504;13.11581142
0.03505;13.11951027
0.03506;13.12320909
0.03507;13.12690789
0.03508;13.13060666
0.03509;13.13430541
0.0351;13.13800413
0.03511;13.14170283
0.03512;13.1454015
0.03513;13.14910015
0.03514;13.15279877
0.03515;13.15649736
0.03516;13.16019593
0.03517;13.16389448
0.03518;13.167593
0.03519;13.17129149
0.0352;13.17498996
0.03521;13.17868841
0.03522;13.18238683
0.03523;13.18608522
0.03524;13.18978359
0.03525;13.19348193
0.03526;13.19718025
0.03527;13.20087854
0.03528;13.20457681
0.03529;13.20827505
0.0353;13.21197327
0.03531;13.21567146
0.03532;13.21936963
0.03533;13.22306777
0.03534;13.22676589
0.03535;13.23046398
0.03536;13.23416204
0.03537;13.23786008
0.03538;13.2415581
0.03539;13.24525609
0.0354;13.24895405
0.03541;13.25265199
0.03542;13.2563499
0.03543;13.26004779
0.03544;13.26374566
0.03545;13.26744349
0.03546;13.27114131
0.03547;13.2748391
0.03548;13.27853686
0.03549;13.2822346
0.0355;13.28593231
0.03551;13.28962999
0.03552;13.29332766
0.03553;13.29702529
0.03554;13.3007229
0.03555;13.30442049
0.03556;13.30811805
0.03557;13.31181558
0.03558;13.31551309
0.03559;13.31921058
0.0356;13.32290804
0.03561;13.32660547
0.03562;13.33030288
0.03563;13.33400027
0.03564;13.33769762
0.03565;13.34139496
0.03566;13.34509227
0.03567;13.34878955
0.03568;13.35248681
0.03569;13.35618404
0.0357;13.35988124
0.03571;13.36357843
0.03572;13.36727558
0.03573;13.37097271
0.03574;13.37466982
0.03575;13.3783669
0.03576;13.38206396
0.03577;13.38576099
0.03578;13.38945799
0.03579;13.39315497
0.0358;13.39685193
0.03581;13.40054886
0.03582;13.40424576
0.03583;13.40794264
0.03584;13.41163949
0.03585;13.41533632
0.03586;13.41903312
0.03587;13.4227299
0.03588;13.42642665
0.03589;13.43012338
0.0359;13.43382008
0.03591;13.43751676
0.03592;13.44121341
0.03593;13.44491004
0.03594;13.44860664
0.03595;13.45230321
0.03596;13.45599976
0.03597;13.45969629
0.03598;13.46339279
0.03599;13.46708927
0.036;13.47078571
0.03601;13.47448214
0.03602;13.47817854
0.03603;13.48187491
0.03604;13.48557126
0.03605;13.48926758
0.03606;13.49296388
0.03607;13.49666015
0.03608;13.5003564
0.03609;13.50405262
0.0361;13.50774882
0.03611;13.51144499
0.03612;13.51514114
0.03613;13.51883726
0.03614;13.52253336
0.03615;13.52622943
0.03616;13.52992547
0.03617;13.53362149
0.03618;13.53731749
0.03619;13.54101346
0.0362;13.5447094
0.03621;13.54840532
0.03622;13.55210122
0.03623;13.55579709
0.03624;13.55949293
0.03625;13.56318875
0.03626;13.56688454
0.03627;13.57058031
0.03628;13.57427605
0.03629;13.57797177
0.0363;13.58166746
0.03631;13.58536313
0.03632;13.58905877
0.03633;13.59275439
0.03634;13.59644998
0.03635;13.60014554
0.03636;13.60384108
0.03637;13.6075366
0.03638;13.61123209
0.03639;13.61492755
0.0364;13.61862299
0.03641;13.62231841
0.03642;13.6260138
0.03643;13.62970916
0.03644;13.6334045
0.03645;13.63709981
0.03646;13.6407951
0.03647;13.64449036
0.03648;13.6481856
0.03649;13.65188081
0.0365;13.655576
0.03651;13.65927116
0.03652;13.6629663
0.03653;13.66666141
0.03654;13.6703565
0.03655;13.67405156
0.03656;13.67774659
0.03657;13.6814416
0.03658;13.68513659
0.03659;13.68883155
0.0366;13.69252648
0.03661;13.69622139
0.03662;13.69991628
0.03663;13.70361113
0.03664;13.70730597
0.03665;13.71100078
0.03666;13.71469556
0.03667;13.71839032
0.03668;13.72208505
0.03669;13.72577976
0.0367;13.72947444
0.03671;13.7331691
0.03672;13.73686373
0.03673;13.74055833
0.03674;13.74425292
0.03675;13.74794747
0.03676;13.751642
0.03677;13.75533651
0.03678;13.75903099
0.03679;13.76272544
0.0368;13.76641987
0.03681;13.77011428
0.03682;13.77380866
0.03683;13.77750301
0.03684;13.78119734
0.03685;13.78489164
0.03686;13.78858592
0.03687;13.79228017
0.03688;13.7959744
0.03689;13.7996686
0.0369;13.80336278
0.03691;13.80705693
0.03692;13.81075106
0.03693;13.81444516
0.03694;13.81813924
0.03695;13.82183329
0.03696;13.82552731
0.03697;13.82922131
0.03698;13.83291529
0.03699;13.83660924
0.037;13.84030316
0.03701;13.84399706
0.03702;13.84769094
0.03703;13.85138479
0.03704;13.85507861
0.03705;13.85877241
0.03706;13.86246618
0.03707;13.86615993
0.03708;13.86985365
0.03709;13.87354735
0.0371;13.87724102
0.03711;13.88093467
0.03712;13.88462829
0.03713;13.88832189
0.03714;13.89201546
0.03715;13.895709
0.03716;13.89940252
0.03717;13.90309602
0.03718;13.90678949
0.03719;13.91048293
0.0372;13.91417635
0.03721;13.91786975
0.03722;13.92156312
0.03723;13.92525646
0.03724;13.92894978
0.03725;13.93264307
0.03726;13.93633634
0.03727;13.94002958
0.03728;13.9437228
0.03729;13.94741599
0.0373;13.95110916
0.03731;13.9548023
0.03732;13.95849542
0.03733;13.96218851
0.03734;13.96588158
0.03735;13.96957462
0.03736;13.97326763
0.03737;13.97696063
0.03738;13.98065359
0.03739;13.98434653
0.0374;13.98803945
0.03741;13.99173233
0.03742;13.9954252
0.03743;13.99911804
0.03744;14.00281085
0.03745;14.00650364
0.03746;14.0101964
0.03747;14.01388914
0.03748;14.01758185
0.03749;14.02127454
0.0375;14.0249672
0.03751;14.02865984
0.03752;14.03235245
0.03753;14.03604504
0.03754;14.0397376
0.03755;14.04343014
0.03756;14.04712265
0.03757;14.05081513
0.03758;14.05450759
0.03759;14.05820003
0.0376;14.06189244
0.03761;14.06558482
0.03762;14.06927718
0.03763;14.07296951
0.03764;14.07666182
0.03765;14.08035411
0.03766;14.08404637
0.03767;14.0877386
0.03768;14.09143081
0.03769;14.09512299
0.0377;14.09881515
0.03771;14.10250728
0.03772;14.10619938
0.03773;14.10989147
0.03774;14.11358352
0.03775;14.11727555
0.03776;14.12096756
0.03777;14.12465954
0.03778;14.12835149
0.03779;14.13204342
0.0378;14.13573533
0.03781;14.13942721
0.03782;14.14311906
0.03783;14.14681089
0.03784;14.1505027
0.03785;14.15419447
0.03786;14.15788623
