load_torque_Nm;current_A
0.02346;0.6601265823
0.02347;0.6602923448
0.02348;0.6604581073
0.02349;0.6606238698
0.0235;0.6607896323
0.02351;0.6609553948
0.02352;0.6611211573
0.02353;0.6612869198
0.02354;0.6614526823
0.02355;0.6616184448
0.02356;0.6617842074
0.02357;0.6619499699
0.02358;0.6621157324
0.02359;0.6622814949
0.0236;0.6624472574
0.02361;0.6626130199
0.02362;0.6627787824
0.02363;0.6629445449
0.02364;0.6631103074
0.02365;0.6632760699
0.02366;0.6634418324
0.02367;0.6636075949
0.02368;0.6637733574
0.02369;0.66393912
0.0237;0.6641048825
0.02371;0.664270645
0.02372;0.6644364075
0.02373;0.66460217
0.02374;0.6647679325
0.02375;0.664933695
0.02376;0.6650994575
0.02377;0.66526522
0.02378;0.6654309825
0.02379;0.665596745
0.0238;0.6657625075
0.02381;0.66592827
0.02382;0.6660940325
0.02383;0.6662597951
0.02384;0.6664255576
0.02385;0.6665913201
0.02386;0.6667570826
0.02387;0.6669228451
0.02388;0.6670886076
0.02389;0.6672543701
0.0239;0.6674201326
0.02391;0.6675858951
0.02392;0.6677516576
0.02393;0.6679174201
0.02394;0.6680831826
0.02395;0.6682489451
0.02396;0.6684147077
0.02397;0.6685804702
0.02398;0.6687462327
0.02399;0.6689119952
0.024;0.6690777577
0.02401;0.6692435202
0.02402;0.6694092827
0.02403;0.6695750452
0.02404;0.6697408077
0.02405;0.6699065702
0.02406;0.6700723327
0.02407;0.6702380952
0.02408;0.6704038577
0.02409;0.6705696203
0.0241;0.6707353828
0.02411;0.6709011453
0.02412;0.6710669078
0.02413;0.6712326703
0.02414;0.6713984328
0.02415;0.6715641953
0.02416;0.6717299578
0.02417;0.6718957203
0.02418;0.6720614828
0.02419;0.6722272453
0.0242;0.6723930078
0.02421;0.6725587703
0.02422;0.6727245329
0.02423;0.6728902954
0.02424;0.6730560579
0.02425;0.6732218204
0.02426;0.6733875829
0.02427;0.6735533454
0.02428;0.6737191079
0.02429;0.6738848704
0.0243;0.6740506329
0.02431;0.6742163954
0.02432;0.6743821579
0.02433;0.6745479204
0.02434;0.6747136829
0.02435;0.6748794454
0.02436;0.675045208
0.02437;0.6752109705
0.02438;0.675376733
0.02439;0.6755424955
0.0244;0.675708258
0.02441;0.6758740205
0.02442;0.676039783
0.02443;0.6762055455
0.02444;0.676371308
0.02445;0.6765370705
0.02446;0.676702833
0.02447;0.6768685955
0.02448;0.677034358
0.02449;0.6772001206
0.0245;0.6773658831
0.02451;0.6775316456
0.02452;0.6776974081
0.02453;0.6778631706
0.02454;0.6780289331
0.02455;0.6781946956
0.02456;0.6783604581
0.02457;0.6785262206
0.02458;0.6786919831
0.02459;0.6788577456
0.0246;0.6790235081
0.02461;0.6791892706
0.02462;0.6793550332
0.02463;0.6795207957
0.02464;0.6796865582
0.02465;0.6798523207
0.02466;0.6800180832
0.02467;0.6801838457
0.02468;0.6803496082
0.02469;0.6805153707
0.0247;0.6806811332
0.02471;0.6808468957
0.02472;0.6810126582
0.02473;0.6811784207
0.02474;0.6813441832
0.02475;0.6815099458
0.02476;0.6816757083
0.02477;0.6818414708
0.02478;0.6820072333
0.02479;0.6821729958
0.0248;0.6823387583
0.02481;0.6825045208
0.02482;0.6826702833
0.02483;0.6828360458
0.02484;0.6830018083
0.02485;0.6831675708
0.02486;0.6833333333
0.02487;0.6834990958
0.02488;0.6836648583
0.02489;0.6838306209
0.0249;0.6839963834
0.02491;0.6841621459
0.02492;0.6843279084
0.02493;0.6844936709
0.02494;0.6846594334
0.02495;0.6848251959
0.02496;0.6849909584
0.02497;0.6851567209
0.02498;0.6853224834
0.02499;0.6854882459
0.025;0.6856540084
0.02501;0.6858197709
0.02502;0.6859855335
0.02503;0.686151296
0.02504;0.6863170585
0.02505;0.686482821
0.02506;0.6866485835
0.02507;0.686814346
0.02508;0.6869801085
0.02509;0.687145871
0.0251;0.6873116335
0.02511;0.687477396
0.02512;0.6876431585
0.02513;0.687808921
0.02514;0.6879746835
0.02515;0.6881404461
0.02516;0.6883062086
0.02517;0.6884719711
0.02518;0.6886377336
0.02519;0.6888034961
0.0252;0.6889692586
0.02521;0.6891350211
0.02522;0.6893007836
0.02523;0.6894665461
0.02524;0.6896323086
0.02525;0.6897980711
0.02526;0.6899638336
0.02527;0.6901295961
0.02528;0.6902953586
0.02529;0.6904611212
0.0253;0.6906268837
0.02531;0.6907926462
0.02532;0.6909584087
0.02533;0.6911241712
0.02534;0.6912899337
0.02535;0.6914556962
0.02536;0.6916214587
0.02537;0.6917872212
0.02538;0.6919529837
0.02539;0.6921187462
0.0254;0.6922845087
0.02541;0.6924502712
0.02542;0.6926160338
0.02543;0.6927817963
0.02544;0.6929475588
0.02545;0.6931133213
0.02546;0.6932790838
0.02547;0.6934448463
0.02548;0.6936106088
0.02549;0.6937763713
0.0255;0.6939421338
0.02551;0.6941078963
0.02552;0.6942736588
0.02553;0.6944394213
0.02554;0.6946051838
0.02555;0.6947709464
0.02556;0.6949367089
0.02557;0.6951024714
0.02558;0.6952682339
0.02559;0.6954339964
0.0256;0.6955997589
0.02561;0.6957655214
0.02562;0.6959312839
0.02563;0.6960970464
0.02564;0.6962628089
0.02565;0.6964285714
0.02566;0.6965943339
0.02567;0.6967600964
0.02568;0.696925859
0.02569;0.6970916215
0.0257;0.697257384
0.02571;0.6974231465
0.02572;0.697588909
0.02573;0.6977546715
0.02574;0.697920434
0.02575;0.6980861965
0.02576;0.698251959
0.02577;0.6984177215
0.02578;0.698583484
0.02579;0.6987492465
0.0258;0.698915009
0.02581;0.6990807715
0.02582;0.6992465341
0.02583;0.6994122966
0.02584;0.6995780591
0.02585;0.6997438216
0.02586;0.6999095841
0.02587;0.7000753466
0.02588;0.7002411091
0.02589;0.7004068716
0.0259;0.7005726341
0.02591;0.7007383966
0.02592;0.7009041591
0.02593;0.7010699216
0.02594;0.7012356841
0.02595;0.7014014467
0.02596;0.7015672092
0.02597;0.7017329717
0.02598;0.7018987342
0.02599;0.7020644967
0.026;0.7022302592
0.02601;0.7023960217
0.02602;0.7025617842
0.02603;0.7027275467
0.02604;0.7028933092
0.02605;0.7030590717
0.02606;0.7032248342
0.02607;0.7033905967
0.02608;0.7035563593
0.02609;0.7037221218
0.0261;0.7038878843
0.02611;0.7040536468
0.02612;0.7042194093
0.02613;0.7043851718
0.02614;0.7045509343
0.02615;0.7047166968
0.02616;0.7048824593
0.02617;0.7050482218
0.02618;0.7052139843
0.02619;0.7053797468
0.0262;0.7055455093
0.02621;0.7057112719
0.02622;0.7058770344
0.02623;0.7060427969
0.02624;0.7062085594
0.02625;0.7063743219
0.02626;0.7065400844
0.02627;0.7067058469
0.02628;0.7068716094
0.02629;0.7070373719
0.0263;0.7072031344
0.02631;0.7073688969
0.02632;0.7075346594
0.02633;0.7077004219
0.02634;0.7078661844
0.02635;0.708031947
0.02636;0.7081977095
0.02637;0.708363472
0.02638;0.7085292345
0.02639;0.708694997
0.0264;0.7088607595
0.02641;0.709026522
0.02642;0.7091922845
0.02643;0.709358047
0.02644;0.7095238095
0.02645;0.709689572
0.02646;0.7098553345
0.02647;0.710021097
0.02648;0.7101868596
0.02649;0.7103526221
0.0265;0.7105183846
0.02651;0.7106841471
0.02652;0.7108499096
0.02653;0.7110156721
0.02654;0.7111814346
0.02655;0.7113471971
0.02656;0.7115129596
0.02657;0.7116787221
0.02658;0.7118444846
0.02659;0.7120102471
0.0266;0.7121760096
0.02661;0.7123417722
0.02662;0.7125075347
0.02663;0.7126732972
0.02664;0.7128390597
0.02665;0.7130048222
0.02666;0.7131705847
0.02667;0.7133363472
0.02668;0.7135021097
0.02669;0.7136678722
0.0267;0.7138336347
0.02671;0.7139993972
0.02672;0.7141651597
0.02673;0.7143309222
0.02674;0.7144966847
0.02675;0.7146624473
0.02676;0.7148282098
0.02677;0.7149939723
0.02678;0.7151597348
0.02679;0.7153254973
0.0268;0.7154912598
0.02681;0.7156570223
0.02682;0.7158227848
0.02683;0.7159885473
0.02684;0.7161543098
0.02685;0.7163200723
0.02686;0.7164858348
0.02687;0.7166515973
0.02688;0.7168173599
0.02689;0.7169831224
0.0269;0.7171488849
0.02691;0.7173146474
0.02692;0.7174804099
0.02693;0.7176461724
0.02694;0.7178119349
0.02695;0.7179776974
0.02696;0.7181434599
0.02697;0.7183092224
0.02698;0.7184749849
0.02699;0.7186407474
0.027;0.7188065099
0.02701;0.7189722725
0.02702;0.719138035
0.02703;0.7193037975
0.02704;0.71946956
0.02705;0.7196353225
0.02706;0.719801085
0.02707;0.7199668475
0.02708;0.72013261
0.02709;0.7202983725
0.0271;0.720464135
0.02711;0.7206298975
0.02712;0.72079566
0.02713;0.7209614225
0.02714;0.7211271851
0.02715;0.7212929476
0.02716;0.7214587101
0.02717;0.7216244726
0.02718;0.7217902351
0.02719;0.7219559976
0.0272;0.7221217601
0.02721;0.7222875226
0.02722;0.7224532851
0.02723;0.7226190476
0.02724;0.7227848101
0.02725;0.7229505726
0.02726;0.7231163351
0.02727;0.7232820976
0.02728;0.7234478602
0.02729;0.7236136227
0.0273;0.7237793852
0.02731;0.7239451477
0.02732;0.7241109102
0.02733;0.7242766727
0.02734;0.7244424352
0.02735;0.7246081977
0.02736;0.7247739602
0.02737;0.7249397227
0.02738;0.7251054852
0.02739;0.7252712477
0.0274;0.7254370102
0.02741;0.7256027728
0.02742;0.7257685353
0.02743;0.7259342978
0.02744;0.7261000603
0.02745;0.7262658228
0.02746;0.7264315853
0.02747;0.7265973478
0.02748;0.7267631103
0.02749;0.7269288728
0.0275;0.7270946353
0.02751;0.7272603978
0.02752;0.7274261603
0.02753;0.7275919228
0.02754;0.7277576854
0.02755;0.7279234479
0.02756;0.7280892104
0.02757;0.7282549729
0.02758;0.7284207354
0.02759;0.7285864979
0.0276;0.7287522604
0.02761;0.7289180229
0.02762;0.7290837854
0.02763;0.7292495479
0.02764;0.7294153104
0.02765;0.7295810729
0.02766;0.7297468354
0.02767;0.729912598
0.02768;0.7300783605
0.02769;0.730244123
0.0277;0.7304098855
0.02771;0.730575648
0.02772;0.7307414105
0.02773;0.730907173
0.02774;0.7310729355
0.02775;0.731238698
0.02776;0.7314044605
0.02777;0.731570223
0.02778;0.7317359855
0.02779;0.731901748
0.0278;0.7320675105
0.02781;0.7322332731
0.02782;0.7323990356
0.02783;0.7325647981
0.02784;0.7327305606
0.02785;0.7328963231
0.02786;0.7330620856
0.02787;0.7332278481
0.02788;0.7333936106
0.02789;0.7335593731
0.0279;0.7337251356
0.02791;0.7338908981
0.02792;0.7340566606
0.02793;0.7342224231
0.02794;0.7343881857
0.02795;0.7345539482
0.02796;0.7347197107
0.02797;0.7348854732
0.02798;0.7350512357
0.02799;0.7352169982
0.028;0.7353827607
0.02801;0.7355485232
0.02802;0.7357142857
0.02803;0.7358800482
0.02804;0.7360458107
0.02805;0.7362115732
0.02806;0.7363773357
0.02807;0.7365430983
0.02808;0.7367088608
0.02809;0.7368746233
0.0281;0.7370403858
0.02811;0.7372061483
0.02812;0.7373719108
0.02813;0.7375376733
0.02814;0.7377034358
0.02815;0.7378691983
0.02816;0.7380349608
0.02817;0.7382007233
0.02818;0.7383664858
0.02819;0.7385322483
0.0282;0.7386980108
0.02821;0.7388637734
0.02822;0.7390295359
0.02823;0.7391952984
0.02824;0.7393610609
0.02825;0.7395268234
0.02826;0.7396925859
0.02827;0.7398583484
0.02828;0.7400241109
0.02829;0.7401898734
0.0283;0.7403556359
0.02831;0.7405213984
0.02832;0.7406871609
0.02833;0.7408529234
0.02834;0.741018686
0.02835;0.7411844485
0.02836;0.741350211
0.02837;0.7415159735
0.02838;0.741681736
0.02839;0.7418474985
0.0284;0.742013261
0.02841;0.7421790235
0.02842;0.742344786
0.02843;0.7425105485
0.02844;0.742676311
0.02845;0.7428420735
0.02846;0.743007836
0.02847;0.7431735986
0.02848;0.7433393611
0.02849;0.7435051236
0.0285;0.7436708861
0.02851;0.7438366486
0.02852;0.7440024111
0.02853;0.7441681736
0.02854;0.7443339361
0.02855;0.7444996986
0.02856;0.7446654611
0.02857;0.7448312236
0.02858;0.7449969861
0.02859;0.7451627486
0.0286;0.7453285112
0.02861;0.7454942737
0.02862;0.7456600362
0.02863;0.7458257987
0.02864;0.7459915612
0.02865;0.7461573237
0.02866;0.7463230862
0.02867;0.7464888487
0.02868;0.7466546112
0.02869;0.7468203737
0.0287;0.7469861362
0.02871;0.7471518987
0.02872;0.7473176612
0.02873;0.7474834237
0.02874;0.7476491863
0.02875;0.7478149488
0.02876;0.7479807113
0.02877;0.7481464738
0.02878;0.7483122363
0.02879;0.7484779988
0.0288;0.7486437613
0.02881;0.7488095238
0.02882;0.7489752863
0.02883;0.7491410488
0.02884;0.7493068113
0.02885;0.7494725738
0.02886;0.7496383363
0.02887;0.7498040989
0.02888;0.7499698614
0.02889;0.7501356239
0.0289;0.7503013864
0.02891;0.7504671489
0.02892;0.7506329114
0.02893;0.7507986739
0.02894;0.7509644364
0.02895;0.7511301989
0.02896;0.7512959614
0.02897;0.7514617239
0.02898;0.7516274864
0.02899;0.7517932489
0.029;0.7519590115
0.02901;0.752124774
0.02902;0.7522905365
0.02903;0.752456299
0.02904;0.7526220615
0.02905;0.752787824
0.02906;0.7529535865
0.02907;0.753119349
0.02908;0.7532851115
0.02909;0.753450874
0.0291;0.7536166365
0.02911;0.753782399
0.02912;0.7539481615
0.02913;0.7541139241
0.02914;0.7542796866
0.02915;0.7544454491
0.02916;0.7546112116
0.02917;0.7547769741
0.02918;0.7549427366
0.02919;0.7551084991
0.0292;0.7552742616
0.02921;0.7554400241
0.02922;0.7556057866
0.02923;0.7557715491
0.02924;0.7559373116
0.02925;0.7561030741
0.02926;0.7562688366
0.02927;0.7564345992
0.02928;0.7566003617
0.02929;0.7567661242
0.0293;0.7569318867
0.02931;0.7570976492
0.02932;0.7572634117
0.02933;0.7574291742
0.02934;0.7575949367
0.02935;0.7577606992
0.02936;0.7579264617
0.02937;0.7580922242
0.02938;0.7582579867
0.02939;0.7584237492
0.0294;0.7585895118
0.02941;0.7587552743
0.02942;0.7589210368
0.02943;0.7590867993
0.02944;0.7592525618
0.02945;0.7594183243
0.02946;0.7595840868
0.02947;0.7597498493
0.02948;0.7599156118
0.02949;0.7600813743
0.0295;0.7602471368
0.02951;0.7604128993
0.02952;0.7605786618
0.02953;0.7607444244
0.02954;0.7609101869
0.02955;0.7610759494
0.02956;0.7612417119
0.02957;0.7614074744
0.02958;0.7615732369
0.02959;0.7617389994
0.0296;0.7619047619
0.02961;0.7620705244
0.02962;0.7622362869
0.02963;0.7624020494
0.02964;0.7625678119
0.02965;0.7627335744
0.02966;0.7628993369
0.02967;0.7630650995
0.02968;0.763230862
0.02969;0.7633966245
0.0297;0.763562387
0.02971;0.7637281495
0.02972;0.763893912
0.02973;0.7640596745
0.02974;0.764225437
0.02975;0.7643911995
0.02976;0.764556962
0.02977;0.7647227245
0.02978;0.764888487
0.02979;0.7650542495
0.0298;0.7652200121
0.02981;0.7653857746
0.02982;0.7655515371
0.02983;0.7657172996
0.02984;0.7658830621
0.02985;0.7660488246
0.02986;0.7662145871
0.02987;0.7663803496
0.02988;0.7665461121
0.02989;0.7667118746
0.0299;0.7668776371
0.02991;0.7670433996
0.02992;0.7672091621
0.02993;0.7673749247
0.02994;0.7675406872
0.02995;0.7677064497
0.02996;0.7678722122
0.02997;0.7680379747
0.02998;0.7682037372
0.02999;0.7683694997
0.03;0.7685352622
0.03001;0.7687010247
0.03002;0.7688667872
0.03003;0.7690325497
0.03004;0.7691983122
0.03005;0.7693640747
0.03006;0.7695298373
0.03007;0.7696955998
0.03008;0.7698613623
0.03009;0.7700271248
0.0301;0.7701928873
0.03011;0.7703586498
0.03012;0.7705244123
0.03013;0.7706901748
0.03014;0.7708559373
0.03015;0.7710216998
0.03016;0.7711874623
0.03017;0.7713532248
0.03018;0.7715189873
0.03019;0.7716847498
0.0302;0.7718505124
0.03021;0.7720162749
0.03022;0.7721820374
0.03023;0.7723477999
0.03024;0.7725135624
0.03025;0.7726793249
0.03026;0.7728450874
0.03027;0.7730108499
0.03028;0.7731766124
0.03029;0.7733423749
0.0303;0.7735081374
0.03031;0.7736738999
0.03032;0.7738396624
0.03033;0.774005425
0.03034;0.7741711875
0.03035;0.77433695
0.03036;0.7745027125
0.03037;0.774668475
0.03038;0.7748342375
0.03039;0.775
0.0304;0.7751657625
0.03041;0.775331525
0.03042;0.7754972875
0.03043;0.77566305
0.03044;0.7758288125
0.03045;0.775994575
0.03046;0.7761603376
0.03047;0.7763261001
0.03048;0.7764918626
0.03049;0.7766576251
0.0305;0.7768233876
0.03051;0.7769891501
0.03052;0.7771549126
0.03053;0.7773206751
0.03054;0.7774864376
0.03055;0.7776522001
0.03056;0.7778179626
0.03057;0.7779837251
0.03058;0.7781494876
0.03059;0.7783152502
0.0306;0.7784810127
0.03061;0.7786467752
0.03062;0.7788125377
0.03063;0.7789783002
0.03064;0.7791440627
0.03065;0.7793098252
0.03066;0.7794755877
0.03067;0.7796413502
0.03068;0.7798071127
0.03069;0.7799728752
0.0307;0.7801386377
0.03071;0.7803044002
0.03072;0.7804701627
0.03073;0.7806359253
0.03074;0.7808016878
0.03075;0.7809674503
0.03076;0.7811332128
0.03077;0.7812989753
0.03078;0.7814647378
0.03079;0.7816305003
0.0308;0.7817962628
0.03081;0.7819620253
0.03082;0.7821277878
0.03083;0.7822935503
0.03084;0.7824593128
0.03085;0.7826250753
0.03086;0.7827908379
0.03087;0.7829566004
0.03088;0.7831223629
0.03089;0.7832881254
0.0309;0.7834538879
0.03091;0.7836196504
0.03092;0.7837854129
0.03093;0.7839511754
0.03094;0.7841169379
0.03095;0.7842827004
0.03096;0.7844484629
0.03097;0.7846142254
0.03098;0.7847799879
0.03099;0.7849457505
0.031;0.785111513
0.03101;0.7852772755
0.03102;0.785443038
0.03103;0.7856088005
0.03104;0.785774563
0.03105;0.7859403255
0.03106;0.786106088
0.03107;0.7862718505
0.03108;0.786437613
0.03109;0.7866033755
0.0311;0.786769138
0.03111;0.7869349005
0.03112;0.7871006631
0.03113;0.7872664256
0.03114;0.7874321881
0.03115;0.7875979506
0.03116;0.7877637131
0.03117;0.7879294756
0.03118;0.7880952381
0.03119;0.7882610006
0.0312;0.7884267631
0.03121;0.7885925256
0.03122;0.7887582881
0.03123;0.7889240506
0.03124;0.7890898131
0.03125;0.7892555756
0.03126;0.7894213382
0.03127;0.7895871007
0.03128;0.7897528632
0.03129;0.7899186257
0.0313;0.7900843882
0.03131;0.7902501507
0.03132;0.7904159132
0.03133;0.7905816757
0.03134;0.7907474382
0.03135;0.7909132007
0.03136;0.7910789632
0.03137;0.7912447257
0.03138;0.7914104882
0.03139;0.7915762508
0.0314;0.7917420133
0.03141;0.7919077758
0.03142;0.7920735383
0.03143;0.7922393008
0.03144;0.7924050633
0.03145;0.7925708258
0.03146;0.7927365883
0.03147;0.7929023508
0.03148;0.7930681133
0.03149;0.7932338758
0.0315;0.7933996383
0.03151;0.7935654008
0.03152;0.7937311634
0.03153;0.7938969259
0.03154;0.7940626884
0.03155;0.7942284509
0.03156;0.7943942134
0.03157;0.7945599759
0.03158;0.7947257384
0.03159;0.7948915009
0.0316;0.7950572634
0.03161;0.7952230259
0.03162;0.7953887884
0.03163;0.7955545509
0.03164;0.7957203134
0.03165;0.7958860759
0.03166;0.7960518385
0.03167;0.796217601
0.03168;0.7963833635
0.03169;0.796549126
0.0317;0.7967148885
0.03171;0.796880651
0.03172;0.7970464135
0.03173;0.797212176
0.03174;0.7973779385
0.03175;0.797543701
0.03176;0.7977094635
0.03177;0.797875226
0.03178;0.7980409885
0.03179;0.7982067511
0.0318;0.7983725136
0.03181;0.7985382761
0.03182;0.7987040386
0.03183;0.7988698011
0.03184;0.7990355636
0.03185;0.7992013261
0.03186;0.7993670886
0.03187;0.7995328511
0.03188;0.7996986136
0.03189;0.7998643761
0.0319;0.8000301386
0.03191;0.8001959011
0.03192;0.8003616637
0.03193;0.8005274262
0.03194;0.8006931887
0.03195;0.8008589512
0.03196;0.8010247137
0.03197;0.8011904762
0.03198;0.8013562387
0.03199;0.8015220012
0.032;0.8016877637
0.03201;0.8018535262
0.03202;0.8020192887
0.03203;0.8021850512
0.03204;0.8023508137
0.03205;0.8025165763
0.03206;0.8026823388
0.03207;0.8028481013
0.03208;0.8030138638
0.03209;0.8031796263
0.0321;0.8033453888
0.03211;0.8035111513
0.03212;0.8036769138
0.03213;0.8038426763
0.03214;0.8040084388
0.03215;0.8041742013
0.03216;0.8043399638
0.03217;0.8045057263
0.03218;0.8046714888
0.03219;0.8048372514
0.0322;0.8050030139
0.03221;0.8051687764
0.03222;0.8053345389
0.03223;0.8055003014
0.03224;0.8056660639
0.03225;0.8058318264
0.03226;0.8059975889
0.03227;0.8061633514
0.03228;0.8063291139
0.03229;0.8064948764
0.0323;0.8066606389
0.03231;0.8068264014
0.03232;0.806992164
0.03233;0.8071579265
0.03234;0.807323689
0.03235;0.8074894515
0.03236;0.807655214
0.03237;0.8078209765
0.03238;0.807986739
0.03239;0.8081525015
0.0324;0.808318264
0.03241;0.8084840265
0.03242;0.808649789
0.03243;0.8088155515
0.03244;0.808981314
0.03245;0.8091470766
0.03246;0.8093128391
0.03247;0.8094786016
0.03248;0.8096443641
0.03249;0.8098101266
0.0325;0.8099758891
0.03251;0.8101416516
0.03252;0.8103074141
0.03253;0.8104731766
0.03254;0.8106389391
0.03255;0.8108047016
0.03256;0.8109704641
0.03257;0.8111362266
0.03258;0.8113019892
0.03259;0.8114677517
0.0326;0.8116335142
0.03261;0.8117992767
0.03262;0.8119650392
0.03263;0.8121308017
0.03264;0.8122965642
0.03265;0.8124623267
0.03266;0.8126280892
0.03267;0.8127938517
0.03268;0.8129596142
0.03269;0.8131253767
0.0327;0.8132911392
0.03271;0.8134569017
0.03272;0.8136226643
0.03273;0.8137884268
0.03274;0.8139541893
0.03275;0.8141199518
0.03276;0.8142857143
0.03277;0.8144514768
0.03278;0.8146172393
0.03279;0.8147830018
0.0328;0.8149487643
0.03281;0.8151145268
0.03282;0.8152802893
0.03283;0.8154460518
0.03284;0.8156118143
0.03285;0.8157775769
0.03286;0.8159433394
0.03287;0.8161091019
0.03288;0.8162748644
0.03289;0.8164406269
0.0329;0.8166063894
0.03291;0.8167721519
0.03292;0.8169379144
0.03293;0.8171036769
0.03294;0.8172694394
0.03295;0.8174352019
0.03296;0.8176009644
0.03297;0.8177667269
0.03298;0.8179324895
0.03299;0.818098252
0.033;0.8182640145
0.03301;0.818429777
0.03302;0.8185955395
0.03303;0.818761302
0.03304;0.8189270645
0.03305;0.819092827
0.03306;0.8192585895
0.03307;0.819424352
0.03308;0.8195901145
0.03309;0.819755877
0.0331;0.8199216395
0.03311;0.820087402
0.03312;0.8202531646
0.03313;0.8204189271
0.03314;0.8205846896
0.03315;0.8207504521
0.03316;0.8209162146
0.03317;0.8210819771
0.03318;0.8212477396
0.03319;0.8214135021
0.0332;0.8215792646
0.03321;0.8217450271
0.03322;0.8219107896
0.03323;0.8220765521
0.03324;0.8222423146
0.03325;0.8224080772
0.03326;0.8225738397
0.03327;0.8227396022
0.03328;0.8229053647
0.03329;0.8230711272
0.0333;0.8232368897
0.03331;0.8234026522
0.03332;0.8235684147
0.03333;0.8237341772
0.03334;0.8238999397
0.03335;0.8240657022
0.03336;0.8242314647
0.03337;0.8243972272
0.03338;0.8245629898
0.03339;0.8247287523
0.0334;0.8248945148
0.03341;0.8250602773
0.03342;0.8252260398
0.03343;0.8253918023
0.03344;0.8255575648
0.03345;0.8257233273
0.03346;0.8258890898
0.03347;0.8260548523
0.03348;0.8262206148
0.03349;0.8263863773
0.0335;0.8265521398
0.03351;0.8267179024
0.03352;0.8268836649
0.03353;0.8270494274
0.03354;0.8272151899
0.03355;0.8273809524
0.03356;0.8275467149
0.03357;0.8277124774
0.03358;0.8278782399
0.03359;0.8280440024
0.0336;0.8282097649
0.03361;0.8283755274
0.03362;0.8285412899
0.03363;0.8287070524
0.03364;0.8288728149
0.03365;0.8290385775
0.03366;0.82920434
0.03367;0.8293701025
0.03368;0.829535865
0.03369;0.8297016275
0.0337;0.82986739
0.03371;0.8300331525
0.03372;0.830198915
0.03373;0.8303646775
0.03374;0.83053044
0.03375;0.8306962025
0.03376;0.830861965
0.03377;0.8310277275
0.03378;0.8311934901
0.03379;0.8313592526
0.0338;0.8315250151
0.03381;0.8316907776
0.03382;0.8318565401
0.03383;0.8320223026
0.03384;0.8321880651
0.03385;0.8323538276
0.03386;0.8325195901
0.03387;0.8326853526
0.03388;0.8328511151
0.03389;0.8330168776
0.0339;0.8331826401
0.03391;0.8333484027
0.03392;0.8335141652
0.03393;0.8336799277
0.03394;0.8338456902
0.03395;0.8340114527
0.03396;0.8341772152
0.03397;0.8343429777
0.03398;0.8345087402
0.03399;0.8346745027
0.034;0.8348402652
0.03401;0.8350060277
0.03402;0.8351717902
0.03403;0.8353375527
0.03404;0.8355033153
0.03405;0.8356690778
0.03406;0.8358348403
0.03407;0.8360006028
0.03408;0.8361663653
0.03409;0.8363321278
0.0341;0.8364978903
0.03411;0.8366636528
0.03412;0.8368294153
0.03413;0.8369951778
0.03414;0.8371609403
0.03415;0.8373267028
0.03416;0.8374924653
0.03417;0.8376582278
0.03418;0.8378239904
0.03419;0.8379897529
0.0342;0.8381555154
0.03421;0.8383212779
0.03422;0.8384870404
0.03423;0.8386528029
0.03424;0.8388185654
0.03425;0.8389843279
0.03426;0.8391500904
0.03427;0.8393158529
0.03428;0.8394816154
0.03429;0.8396473779
0.0343;0.8398131404
0.03431;0.839978903
0.03432;0.8401446655
0.03433;0.840310428
0.03434;0.8404761905
0.03435;0.840641953
0.03436;0.8408077155
0.03437;0.840973478
0.03438;0.8411392405
0.03439;0.841305003
0.0344;0.8414707655
0.03441;0.841636528
0.03442;0.8418022905
0.03443;0.841968053
0.03444;0.8421338156
0.03445;0.8422995781
0.03446;0.8424653406
0.03447;0.8426311031
0.03448;0.8427968656
0.03449;0.8429626281
0.0345;0.8431283906
0.03451;0.8432941531
0.03452;0.8434599156
0.03453;0.8436256781
0.03454;0.8437914406
0.03455;0.8439572031
0.03456;0.8441229656
0.03457;0.8442887281
0.03458;0.8444544907
0.03459;0.8446202532
0.0346;0.8447860157
0.03461;0.8449517782
0.03462;0.8451175407
0.03463;0.8452833032
0.03464;0.8454490657
0.03465;0.8456148282
0.03466;0.8457805907
0.03467;0.8459463532
0.03468;0.8461121157
0.03469;0.8462778782
0.0347;0.8464436407
0.03471;0.8466094033
0.03472;0.8467751658
0.03473;0.8469409283
0.03474;0.8471066908
0.03475;0.8472724533
0.03476;0.8474382158
0.03477;0.8476039783
0.03478;0.8477697408
0.03479;0.8479355033
0.0348;0.8481012658
0.03481;0.8482670283
0.03482;0.8484327908
0.03483;0.8485985533
0.03484;0.8487643159
0.03485;0.8489300784
0.03486;0.8490958409
0.03487;0.8492616034
0.03488;0.8494273659
0.03489;0.8495931284
0.0349;0.8497588909
0.03491;0.8499246534
0.03492;0.8500904159
0.03493;0.8502561784
0.03494;0.8504219409
0.03495;0.8505877034
0.03496;0.8507534659
0.03497;0.8509192285
0.03498;0.851084991
0.03499;0.8512507535
0.035;0.851416516
0.03501;0.8515822785
0.03502;0.851748041
0.03503;0.8519138035
0.03504;0.852079566
0.03505;0.8522453285
0.03506;0.852411091
0.03507;0.8525768535
0.03508;0.852742616
0.03509;0.8529083785
0.0351;0.853074141
0.03511;0.8532399036
0.03512;0.8534056661
0.03513;0.8535714286
0.03514;0.8537371911
0.03515;0.8539029536
0.03516;0.8540687161
0.03517;0.8542344786
0.03518;0.8544002411
0.03519;0.8545660036
0.0352;0.8547317661
0.03521;0.8548975286
