load_torque_Nm;speed_RPM
0.02537;3586.051838
0.02538;3586.039783
0.02539;3586.027728
0.0254;3586.015672
0.02541;3586.003617
0.02542;3585.991561
0.02543;3585.979506
0.02544;3585.96745
0.02545;3585.955395
0.02546;3585.943339
0.02547;3585.931284
0.02548;3585.919228
0.02549;3585.907173
0.0255;3585.895118
0.02551;3585.883062
0.02552;3585.871007
0.02553;3585.858951
0.02554;3585.846896
0.02555;3585.83484
0.02556;3585.822785
0.02557;3585.810729
0.02558;3585.798674
0.02559;3585.786618
0.0256;3585.774563
0.02561;3585.762508
0.02562;3585.750452
0.02563;3585.738397
0.02564;3585.726341
0.02565;3585.714286
0.02566;3585.70223
0.02567;3585.690175
0.02568;3585.678119
0.02569;3585.666064
0.0257;3585.654008
0.02571;3585.641953
0.02572;3585.629898
0.02573;3585.617842
0.02574;3585.605787
0.02575;3585.593731
0.02576;3585.581676
0.02577;3585.56962
0.02578;3585.557565
0.02579;3585.545509
0.0258;3585.533454
0.02581;3585.521398
0.02582;3585.509343
0.02583;3585.497288
0.02584;3585.485232
0.02585;3585.473177
0.02586;3585.461121
0.02587;3585.449066
0.02588;3585.43701
0.02589;3585.424955
0.0259;3585.412899
0.02591;3585.400844
0.02592;3585.388788
0.02593;3585.376733
0.02594;3585.364678
0.02595;3585.352622
0.02596;3585.340567
0.02597;3585.328511
0.02598;3585.316456
0.02599;3585.3044
0.026;3585.292345
0.02601;3585.280289
0.02602;3585.268234
0.02603;3585.256178
0.02604;3585.244123
0.02605;3585.232068
0.02606;3585.220012
0.02607;3585.207957
0.02608;3585.195901
0.02609;3585.183846
0.0261;3585.17179
0.02611;3585.159735
0.02612;3585.147679
0.02613;3585.135624
0.02614;3585.123568
0.02615;3585.111513
0.02616;3585.099458
0.02617;3585.087402
0.02618;3585.075347
0.02619;3585.063291
0.0262;3585.051236
0.02621;3585.03918
0.02622;3585.027125
0.02623;3585.015069
0.02624;3585.003014
0.02625;3584.990958
0.02626;3584.978903
0.02627;3584.966847
0.02628;3584.954792
0.02629;3584.942737
0.0263;3584.930681
0.02631;3584.918626
0.02632;3584.90657
0.02633;3584.894515
0.02634;3584.882459
0.02635;3584.870404
0.02636;3584.858348
0.02637;3584.846293
0.02638;3584.834237
0.02639;3584.822182
0.0264;3584.810127
0.02641;3584.798071
0.02642;3584.786016
0.02643;3584.77396
0.02644;3584.761905
0.02645;3584.749849
0.02646;3584.737794
0.02647;3584.725738
0.02648;3584.713683
0.02649;3584.701627
0.0265;3584.689572
0.02651;3584.677517
0.02652;3584.665461
0.02653;3584.653406
0.02654;3584.64135
0.02655;3584.629295
0.02656;3584.617239
0.02657;3584.605184
0.02658;3584.593128
0.02659;3584.581073
0.0266;3584.569017
0.02661;3584.556962
0.02662;3584.544907
0.02663;3584.532851
0.02664;3584.520796
0.02665;3584.50874
0.02666;3584.496685
0.02667;3584.484629
0.02668;3584.472574
0.02669;3584.460518
0.0267;3584.448463
0.02671;3584.436407
0.02672;3584.424352
0.02673;3584.412297
0.02674;3584.400241
0.02675;3584.388186
0.02676;3584.37613
0.02677;3584.364075
0.02678;3584.352019
0.02679;3584.339964
0.0268;3584.327908
0.02681;3584.315853
0.02682;3584.303797
0.02683;3584.291742
0.02684;3584.279687
0.02685;3584.267631
0.02686;3584.255576
0.02687;3584.24352
0.02688;3584.231465
0.02689;3584.219409
0.0269;3584.207354
0.02691;3584.195298
0.02692;3584.183243
0.02693;3584.171187
0.02694;3584.159132
0.02695;3584.147077
0.02696;3584.135021
0.02697;3584.122966
0.02698;3584.11091
0.02699;3584.098855
0.027;3584.086799
0.02701;3584.074744
0.02702;3584.062688
0.02703;3584.050633
0.02704;3584.038577
0.02705;3584.026522
0.02706;3584.014467
0.02707;3584.002411
0.02708;3583.990356
0.02709;3583.9783
0.0271;3583.966245
0.02711;3583.954189
0.02712;3583.942134
0.02713;3583.930078
0.02714;3583.918023
0.02715;3583.905967
0.02716;3583.893912
0.02717;3583.881857
0.02718;3583.869801
0.02719;3583.857746
0.0272;3583.84569
0.02721;3583.833635
0.02722;3583.821579
0.02723;3583.809524
0.02724;3583.797468
0.02725;3583.785413
0.02726;3583.773357
0.02727;3583.761302
0.02728;3583.749247
0.02729;3583.737191
0.0273;3583.725136
0.02731;3583.71308
0.02732;3583.701025
0.02733;3583.688969
0.02734;3583.676914
0.02735;3583.664858
0.02736;3583.652803
0.02737;3583.640747
0.02738;3583.628692
0.02739;3583.616637
0.0274;3583.604581
0.02741;3583.592526
0.02742;3583.58047
0.02743;3583.568415
0.02744;3583.556359
0.02745;3583.544304
0.02746;3583.532248
0.02747;3583.520193
0.02748;3583.508137
0.02749;3583.496082
0.0275;3583.484027
0.02751;3583.471971
0.02752;3583.459916
0.02753;3583.44786
0.02754;3583.435805
0.02755;3583.423749
0.02756;3583.411694
0.02757;3583.399638
0.02758;3583.387583
0.02759;3583.375527
0.0276;3583.363472
0.02761;3583.351417
0.02762;3583.339361
0.02763;3583.327306
0.02764;3583.31525
0.02765;3583.303195
0.02766;3583.291139
0.02767;3583.279084
0.02768;3583.267028
0.02769;3583.254973
0.0277;3583.242917
0.02771;3583.230862
0.02772;3583.218807
0.02773;3583.206751
0.02774;3583.194696
0.02775;3583.18264
0.02776;3583.170585
0.02777;3583.158529
0.02778;3583.146474
0.02779;3583.134418
0.0278;3583.122363
0.02781;3583.110307
0.02782;3583.098252
0.02783;3583.086197
0.02784;3583.074141
0.02785;3583.062086
0.02786;3583.05003
0.02787;3583.037975
0.02788;3583.025919
0.02789;3583.013864
0.0279;3583.001808
0.02791;3582.989753
0.02792;3582.977697
0.02793;3582.965642
0.02794;3582.953586
0.02795;3582.941531
0.02796;3582.929476
0.02797;3582.91742
0.02798;3582.905365
0.02799;3582.893309
0.028;3582.881254
0.02801;3582.869198
0.02802;3582.857143
0.02803;3582.845087
0.02804;3582.833032
0.02805;3582.820976
0.02806;3582.808921
0.02807;3582.796866
0.02808;3582.78481
0.02809;3582.772755
0.0281;3582.760699
0.02811;3582.748644
0.02812;3582.736588
0.02813;3582.724533
0.02814;3582.712477
0.02815;3582.700422
0.02816;3582.688366
0.02817;3582.676311
0.02818;3582.664256
0.02819;3582.6522
0.0282;3582.640145
0.02821;3582.628089
0.02822;3582.616034
0.02823;3582.603978
0.02824;3582.591923
0.02825;3582.579867
0.02826;3582.567812
0.02827;3582.555756
0.02828;3582.543701
0.02829;3582.531646
0.0283;3582.51959
0.02831;3582.507535
0.02832;3582.495479
0.02833;3582.483424
0.02834;3582.471368
0.02835;3582.459313
0.02836;3582.447257
0.02837;3582.435202
0.02838;3582.423146
0.02839;3582.411091
0.0284;3582.399036
0.02841;3582.38698
0.02842;3582.374925
0.02843;3582.362869
0.02844;3582.350814
0.02845;3582.338758
0.02846;3582.326703
0.02847;3582.314647
0.02848;3582.302592
0.02849;3582.290536
0.0285;3582.278481
0.02851;3582.266426
0.02852;3582.25437
0.02853;3582.242315
0.02854;3582.230259
0.02855;3582.218204
0.02856;3582.206148
0.02857;3582.194093
0.02858;3582.182037
0.02859;3582.169982
0.0286;3582.157926
0.02861;3582.145871
0.02862;3582.133816
0.02863;3582.12176
0.02864;3582.109705
0.02865;3582.097649
0.02866;3582.085594
0.02867;3582.073538
0.02868;3582.061483
0.02869;3582.049427
0.0287;3582.037372
0.02871;3582.025316
0.02872;3582.013261
0.02873;3582.001206
0.02874;3581.98915
0.02875;3581.977095
0.02876;3581.965039
0.02877;3581.952984
0.02878;3581.940928
0.02879;3581.928873
0.0288;3581.916817
0.02881;3581.904762
0.02882;3581.892706
0.02883;3581.880651
0.02884;3581.868596
0.02885;3581.85654
0.02886;3581.844485
0.02887;3581.832429
0.02888;3581.820374
0.02889;3581.808318
0.0289;3581.796263
0.02891;3581.784207
0.02892;3581.772152
0.02893;3581.760096
0.02894;3581.748041
0.02895;3581.735986
0.02896;3581.72393
0.02897;3581.711875
0.02898;3581.699819
0.02899;3581.687764
0.029;3581.675708
0.02901;3581.663653
0.02902;3581.651597
0.02903;3581.639542
0.02904;3581.627486
0.02905;3581.615431
0.02906;3581.603376
0.02907;3581.59132
0.02908;3581.579265
0.02909;3581.567209
0.0291;3581.555154
0.02911;3581.543098
0.02912;3581.531043
0.02913;3581.518987
0.02914;3581.506932
0.02915;3581.494876
0.02916;3581.482821
0.02917;3581.470766
0.02918;3581.45871
0.02919;3581.446655
0.0292;3581.434599
0.02921;3581.422544
0.02922;3581.410488
0.02923;3581.398433
0.02924;3581.386377
0.02925;3581.374322
0.02926;3581.362266
0.02927;3581.350211
0.02928;3581.338156
0.02929;3581.3261
0.0293;3581.314045
0.02931;3581.301989
0.02932;3581.289934
0.02933;3581.277878
0.02934;3581.265823
0.02935;3581.253767
0.02936;3581.241712
0.02937;3581.229656
0.02938;3581.217601
0.02939;3581.205546
0.0294;3581.19349
0.02941;3581.181435
0.02942;3581.169379
0.02943;3581.157324
0.02944;3581.145268
0.02945;3581.133213
0.02946;3581.121157
0.02947;3581.109102
0.02948;3581.097046
0.02949;3581.084991
0.0295;3581.072936
0.02951;3581.06088
0.02952;3581.048825
0.02953;3581.036769
0.02954;3581.024714
0.02955;3581.012658
0.02956;3581.000603
0.02957;3580.988547
0.02958;3580.976492
0.02959;3580.964436
0.0296;3580.952381
0.02961;3580.940325
0.02962;3580.92827
0.02963;3580.916215
0.02964;3580.904159
0.02965;3580.892104
0.02966;3580.880048
0.02967;3580.867993
0.02968;3580.855937
0.02969;3580.843882
0.0297;3580.831826
0.02971;3580.819771
0.02972;3580.807715
0.02973;3580.79566
0.02974;3580.783605
0.02975;3580.771549
0.02976;3580.759494
0.02977;3580.747438
0.02978;3580.735383
0.02979;3580.723327
0.0298;3580.711272
0.02981;3580.699216
0.02982;3580.687161
0.02983;3580.675105
0.02984;3580.66305
0.02985;3580.650995
0.02986;3580.638939
0.02987;3580.626884
0.02988;3580.614828
0.02989;3580.602773
0.0299;3580.590717
0.02991;3580.578662
0.02992;3580.566606
0.02993;3580.554551
0.02994;3580.542495
0.02995;3580.53044
0.02996;3580.518385
0.02997;3580.506329
0.02998;3580.494274
0.02999;3580.482218
0.03;3580.470163
0.03001;3580.458107
0.03002;3580.446052
0.03003;3580.433996
0.03004;3580.421941
0.03005;3580.409885
0.03006;3580.39783
0.03007;3580.385775
0.03008;3580.373719
0.03009;3580.361664
0.0301;3580.349608
0.03011;3580.337553
0.03012;3580.325497
0.03013;3580.313442
0.03014;3580.301386
0.03015;3580.289331
0.03016;3580.277275
0.03017;3580.26522
0.03018;3580.253165
0.03019;3580.241109
0.0302;3580.229054
0.03021;3580.216998
0.03022;3580.204943
0.03023;3580.192887
0.03024;3580.180832
0.03025;3580.168776
0.03026;3580.156721
0.03027;3580.144665
0.03028;3580.13261
0.03029;3580.120555
0.0303;3580.108499
0.03031;3580.096444
0.03032;3580.084388
0.03033;3580.072333
0.03034;3580.060277
0.03035;3580.048222
0.03036;3580.036166
0.03037;3580.024111
0.03038;3580.012055
0.03039;3580
0.0304;3579.987945
0.03041;3579.975889
0.03042;3579.963834
0.03043;3579.951778
0.03044;3579.939723
0.03045;3579.927667
0.03046;3579.915612
0.03047;3579.903556
0.03048;3579.891501
0.03049;3579.879445
0.0305;3579.86739
0.03051;3579.855335
0.03052;3579.843279
0.03053;3579.831224
0.03054;3579.819168
0.03055;3579.807113
0.03056;3579.795057
0.03057;3579.783002
0.03058;3579.770946
0.03059;3579.758891
0.0306;3579.746835
0.03061;3579.73478
0.03062;3579.722725
0.03063;3579.710669
0.03064;3579.698614
0.03065;3579.686558
0.03066;3579.674503
0.03067;3579.662447
0.03068;3579.650392
0.03069;3579.638336
0.0307;3579.626281
0.03071;3579.614225
0.03072;3579.60217
0.03073;3579.590115
0.03074;3579.578059
0.03075;3579.566004
0.03076;3579.553948
0.03077;3579.541893
0.03078;3579.529837
0.03079;3579.517782
0.0308;3579.505726
0.03081;3579.493671
0.03082;3579.481615
0.03083;3579.46956
0.03084;3579.457505
0.03085;3579.445449
0.03086;3579.433394
0.03087;3579.421338
0.03088;3579.409283
0.03089;3579.397227
0.0309;3579.385172
0.03091;3579.373116
0.03092;3579.361061
0.03093;3579.349005
0.03094;3579.33695
0.03095;3579.324895
0.03096;3579.312839
0.03097;3579.300784
0.03098;3579.288728
0.03099;3579.276673
0.031;3579.264617
0.03101;3579.252562
0.03102;3579.240506
0.03103;3579.228451
0.03104;3579.216395
0.03105;3579.20434
0.03106;3579.192285
0.03107;3579.180229
0.03108;3579.168174
0.03109;3579.156118
0.0311;3579.144063
0.03111;3579.132007
0.03112;3579.119952
0.03113;3579.107896
0.03114;3579.095841
0.03115;3579.083785
0.03116;3579.07173
0.03117;3579.059675
0.03118;3579.047619
0.03119;3579.035564
0.0312;3579.023508
0.03121;3579.011453
0.03122;3578.999397
0.03123;3578.987342
0.03124;3578.975286
0.03125;3578.963231
0.03126;3578.951175
0.03127;3578.93912
0.03128;3578.927064
0.03129;3578.915009
0.0313;3578.902954
0.03131;3578.890898
0.03132;3578.878843
0.03133;3578.866787
0.03134;3578.854732
0.03135;3578.842676
0.03136;3578.830621
0.03137;3578.818565
0.03138;3578.80651
0.03139;3578.794454
0.0314;3578.782399
0.03141;3578.770344
0.03142;3578.758288
0.03143;3578.746233
0.03144;3578.734177
0.03145;3578.722122
0.03146;3578.710066
0.03147;3578.698011
0.03148;3578.685955
0.03149;3578.6739
0.0315;3578.661844
0.03151;3578.649789
0.03152;3578.637734
0.03153;3578.625678
0.03154;3578.613623
0.03155;3578.601567
0.03156;3578.589512
0.03157;3578.577456
0.03158;3578.565401
0.03159;3578.553345
0.0316;3578.54129
0.03161;3578.529234
0.03162;3578.517179
0.03163;3578.505124
0.03164;3578.493068
0.03165;3578.481013
0.03166;3578.468957
0.03167;3578.456902
0.03168;3578.444846
0.03169;3578.432791
0.0317;3578.420735
0.03171;3578.40868
0.03172;3578.396624
0.03173;3578.384569
0.03174;3578.372514
0.03175;3578.360458
0.03176;3578.348403
0.03177;3578.336347
0.03178;3578.324292
0.03179;3578.312236
0.0318;3578.300181
0.03181;3578.288125
0.03182;3578.27607
0.03183;3578.264014
0.03184;3578.251959
0.03185;3578.239904
0.03186;3578.227848
0.03187;3578.215793
0.03188;3578.203737
0.03189;3578.191682
0.0319;3578.179626
0.03191;3578.167571
0.03192;3578.155515
0.03193;3578.14346
0.03194;3578.131404
0.03195;3578.119349
0.03196;3578.107294
0.03197;3578.095238
0.03198;3578.083183
0.03199;3578.071127
0.032;3578.059072
0.03201;3578.047016
0.03202;3578.034961
0.03203;3578.022905
0.03204;3578.01085
0.03205;3577.998794
0.03206;3577.986739
0.03207;3577.974684
0.03208;3577.962628
0.03209;3577.950573
0.0321;3577.938517
0.03211;3577.926462
0.03212;3577.914406
0.03213;3577.902351
0.03214;3577.890295
0.03215;3577.87824
0.03216;3577.866184
0.03217;3577.854129
0.03218;3577.842074
0.03219;3577.830018
0.0322;3577.817963
0.03221;3577.805907
0.03222;3577.793852
0.03223;3577.781796
0.03224;3577.769741
0.03225;3577.757685
0.03226;3577.74563
0.03227;3577.733574
0.03228;3577.721519
0.03229;3577.709464
0.0323;3577.697408
0.03231;3577.685353
0.03232;3577.673297
0.03233;3577.661242
0.03234;3577.649186
0.03235;3577.637131
0.03236;3577.625075
0.03237;3577.61302
0.03238;3577.600964
0.03239;3577.588909
0.0324;3577.576854
0.03241;3577.564798
0.03242;3577.552743
0.03243;3577.540687
0.03244;3577.528632
0.03245;3577.516576
0.03246;3577.504521
0.03247;3577.492465
0.03248;3577.48041
0.03249;3577.468354
0.0325;3577.456299
0.03251;3577.444244
0.03252;3577.432188
0.03253;3577.420133
0.03254;3577.408077
0.03255;3577.396022
0.03256;3577.383966
0.03257;3577.371911
0.03258;3577.359855
0.03259;3577.3478
0.0326;3577.335744
0.03261;3577.323689
0.03262;3577.311634
0.03263;3577.299578
0.03264;3577.287523
0.03265;3577.275467
0.03266;3577.263412
0.03267;3577.251356
0.03268;3577.239301
0.03269;3577.227245
0.0327;3577.21519
0.03271;3577.203134
0.03272;3577.191079
0.03273;3577.179024
0.03274;3577.166968
0.03275;3577.154913
0.03276;3577.142857
0.03277;3577.130802
0.03278;3577.118746
0.03279;3577.106691
0.0328;3577.094635
0.03281;3577.08258
0.03282;3577.070524
0.03283;3577.058469
0.03284;3577.046414
0.03285;3577.034358
0.03286;3577.022303
0.03287;3577.010247
0.03288;3576.998192
0.03289;3576.986136
0.0329;3576.974081
0.03291;3576.962025
0.03292;3576.94997
0.03293;3576.937914
0.03294;3576.925859
0.03295;3576.913803
0.03296;3576.901748
0.03297;3576.889693
0.03298;3576.877637
0.03299;3576.865582
0.033;3576.853526
0.03301;3576.841471
0.03302;3576.829415
0.03303;3576.81736
0.03304;3576.805304
0.03305;3576.793249
0.03306;3576.781193
0.03307;3576.769138
0.03308;3576.757083
0.03309;3576.745027
0.0331;3576.732972
0.03311;3576.720916
0.03312;3576.708861
0.03313;3576.696805
0.03314;3576.68475
0.03315;3576.672694
0.03316;3576.660639
0.03317;3576.648583
0.03318;3576.636528
0.03319;3576.624473
0.0332;3576.612417
0.03321;3576.600362
0.03322;3576.588306
0.03323;3576.576251
0.03324;3576.564195
0.03325;3576.55214
0.03326;3576.540084
0.03327;3576.528029
0.03328;3576.515973
0.03329;3576.503918
0.0333;3576.491863
0.03331;3576.479807
0.03332;3576.467752
0.03333;3576.455696
0.03334;3576.443641
0.03335;3576.431585
0.03336;3576.41953
0.03337;3576.407474
0.03338;3576.395419
0.03339;3576.383363
0.0334;3576.371308
0.03341;3576.359253
0.03342;3576.347197
0.03343;3576.335142
0.03344;3576.323086
0.03345;3576.311031
0.03346;3576.298975
0.03347;3576.28692
0.03348;3576.274864
0.03349;3576.262809
0.0335;3576.250753
0.03351;3576.238698
0.03352;3576.226643
0.03353;3576.214587
0.03354;3576.202532
0.03355;3576.190476
0.03356;3576.178421
0.03357;3576.166365
0.03358;3576.15431
0.03359;3576.142254
0.0336;3576.130199
0.03361;3576.118143
0.03362;3576.106088
0.03363;3576.094033
0.03364;3576.081977
0.03365;3576.069922
0.03366;3576.057866
0.03367;3576.045811
0.03368;3576.033755
0.03369;3576.0217
0.0337;3576.009644
0.03371;3575.997589
0.03372;3575.985533
0.03373;3575.973478
0.03374;3575.961423
0.03375;3575.949367
0.03376;3575.937312
0.03377;3575.925256
0.03378;3575.913201
0.03379;3575.901145
0.0338;3575.88909
0.03381;3575.877034
0.03382;3575.864979
0.03383;3575.852923
0.03384;3575.840868
0.03385;3575.828813
0.03386;3575.816757
0.03387;3575.804702
0.03388;3575.792646
0.03389;3575.780591
0.0339;3575.768535
0.03391;3575.75648
0.03392;3575.744424
0.03393;3575.732369
0.03394;3575.720313
0.03395;3575.708258
0.03396;3575.696203
0.03397;3575.684147
0.03398;3575.672092
0.03399;3575.660036
0.034;3575.647981
0.03401;3575.635925
0.03402;3575.62387
0.03403;3575.611814
0.03404;3575.599759
0.03405;3575.587703
0.03406;3575.575648
0.03407;3575.563593
0.03408;3575.551537
0.03409;3575.539482
0.0341;3575.527426
0.03411;3575.515371
0.03412;3575.503315
0.03413;3575.49126
0.03414;3575.479204
0.03415;3575.467149
0.03416;3575.455093
0.03417;3575.443038
0.03418;3575.430983
0.03419;3575.418927
0.0342;3575.406872
0.03421;3575.394816
0.03422;3575.382761
0.03423;3575.370705
0.03424;3575.35865
0.03425;3575.346594
0.03426;3575.334539
0.03427;3575.322483
0.03428;3575.310428
0.03429;3575.298373
0.0343;3575.286317
0.03431;3575.274262
0.03432;3575.262206
0.03433;3575.250151
0.03434;3575.238095
0.03435;3575.22604
0.03436;3575.213984
0.03437;3575.201929
0.03438;3575.189873
0.03439;3575.177818
0.0344;3575.165763
0.03441;3575.153707
0.03442;3575.141652
0.03443;3575.129596
0.03444;3575.117541
0.03445;3575.105485
0.03446;3575.09343
0.03447;3575.081374
0.03448;3575.069319
0.03449;3575.057263
0.0345;3575.045208
0.03451;3575.033153
0.03452;3575.021097
0.03453;3575.009042
0.03454;3574.996986
0.03455;3574.984931
0.03456;3574.972875
0.03457;3574.96082
0.03458;3574.948764
0.03459;3574.936709
0.0346;3574.924653
0.03461;3574.912598
0.03462;3574.900542
0.03463;3574.888487
0.03464;3574.876432
0.03465;3574.864376
0.03466;3574.852321
0.03467;3574.840265
0.03468;3574.82821
0.03469;3574.816154
0.0347;3574.804099
0.03471;3574.792043
0.03472;3574.779988
0.03473;3574.767932
0.03474;3574.755877
0.03475;3574.743822
0.03476;3574.731766
0.03477;3574.719711
0.03478;3574.707655
0.03479;3574.6956
0.0348;3574.683544
0.03481;3574.671489
0.03482;3574.659433
0.03483;3574.647378
0.03484;3574.635322
0.03485;3574.623267
0.03486;3574.611212
0.03487;3574.599156
0.03488;3574.587101
0.03489;3574.575045
0.0349;3574.56299
0.03491;3574.550934
0.03492;3574.538879
0.03493;3574.526823
0.03494;3574.514768
0.03495;3574.502712
0.03496;3574.490657
0.03497;3574.478602
0.03498;3574.466546
0.03499;3574.454491
0.035;3574.442435
0.03501;3574.43038
0.03502;3574.418324
0.03503;3574.406269
0.03504;3574.394213
0.03505;3574.382158
0.03506;3574.370102
0.03507;3574.358047
0.03508;3574.345992
0.03509;3574.333936
0.0351;3574.321881
0.03511;3574.309825
0.03512;3574.29777
0.03513;3574.285714
0.03514;3574.273659
0.03515;3574.261603
0.03516;3574.249548
0.03517;3574.237492
0.03518;3574.225437
0.03519;3574.213382
0.0352;3574.201326
0.03521;3574.189271
0.03522;3574.177215
0.03523;3574.16516
0.03524;3574.153104
0.03525;3574.141049
0.03526;3574.128993
0.03527;3574.116938
0.03528;3574.104882
0.03529;3574.092827
0.0353;3574.080772
0.03531;3574.068716
0.03532;3574.056661
0.03533;3574.044605
0.03534;3574.03255
0.03535;3574.020494
0.03536;3574.008439
0.03537;3573.996383
0.03538;3573.984328
0.03539;3573.972272
0.0354;3573.960217
0.03541;3573.948162
0.03542;3573.936106
0.03543;3573.924051
0.03544;3573.911995
0.03545;3573.89994
0.03546;3573.887884
0.03547;3573.875829
0.03548;3573.863773
0.03549;3573.851718
0.0355;3573.839662
0.03551;3573.827607
0.03552;3573.815552
0.03553;3573.803496
0.03554;3573.791441
0.03555;3573.779385
0.03556;3573.76733
0.03557;3573.755274
0.03558;3573.743219
0.03559;3573.731163
0.0356;3573.719108
0.03561;3573.707052
0.03562;3573.694997
0.03563;3573.682942
0.03564;3573.670886
0.03565;3573.658831
0.03566;3573.646775
0.03567;3573.63472
0.03568;3573.622664
0.03569;3573.610609
0.0357;3573.598553
0.03571;3573.586498
0.03572;3573.574442
0.03573;3573.562387
0.03574;3573.550332
0.03575;3573.538276
0.03576;3573.526221
0.03577;3573.514165
0.03578;3573.50211
0.03579;3573.490054
0.0358;3573.477999
0.03581;3573.465943
0.03582;3573.453888
0.03583;3573.441832
0.03584;3573.429777
0.03585;3573.417722
0.03586;3573.405666
0.03587;3573.393611
0.03588;3573.381555
0.03589;3573.3695
0.0359;3573.357444
0.03591;3573.345389
0.03592;3573.333333
0.03593;3573.321278
0.03594;3573.309222
0.03595;3573.297167
0.03596;3573.285112
0.03597;3573.273056
0.03598;3573.261001
0.03599;3573.248945
0.036;3573.23689
0.03601;3573.224834
0.03602;3573.212779
0.03603;3573.200723
0.03604;3573.188668
0.03605;3573.176612
0.03606;3573.164557
0.03607;3573.152502
0.03608;3573.140446
0.03609;3573.128391
0.0361;3573.116335
0.03611;3573.10428
0.03612;3573.092224
0.03613;3573.080169
0.03614;3573.068113
0.03615;3573.056058
0.03616;3573.044002
0.03617;3573.031947
0.03618;3573.019892
0.03619;3573.007836
0.0362;3572.995781
0.03621;3572.983725
0.03622;3572.97167
0.03623;3572.959614
0.03624;3572.947559
0.03625;3572.935503
0.03626;3572.923448
0.03627;3572.911392
0.03628;3572.899337
0.03629;3572.887281
0.0363;3572.875226
0.03631;3572.863171
0.03632;3572.851115
0.03633;3572.83906
0.03634;3572.827004
0.03635;3572.814949
0.03636;3572.802893
0.03637;3572.790838
0.03638;3572.778782
0.03639;3572.766727
0.0364;3572.754671
0.03641;3572.742616
0.03642;3572.730561
0.03643;3572.718505
0.03644;3572.70645
0.03645;3572.694394
0.03646;3572.682339
0.03647;3572.670283
0.03648;3572.658228
0.03649;3572.646172
0.0365;3572.634117
0.03651;3572.622061
0.03652;3572.610006
0.03653;3572.597951
0.03654;3572.585895
0.03655;3572.57384
0.03656;3572.561784
0.03657;3572.549729
0.03658;3572.537673
0.03659;3572.525618
0.0366;3572.513562
0.03661;3572.501507
0.03662;3572.489451
0.03663;3572.477396
0.03664;3572.465341
0.03665;3572.453285
0.03666;3572.44123
0.03667;3572.429174
0.03668;3572.417119
0.03669;3572.405063
0.0367;3572.393008
0.03671;3572.380952
0.03672;3572.368897
0.03673;3572.356841
0.03674;3572.344786
0.03675;3572.332731
0.03676;3572.320675
0.03677;3572.30862
0.03678;3572.296564
0.03679;3572.284509
0.0368;3572.272453
0.03681;3572.260398
0.03682;3572.248342
0.03683;3572.236287
0.03684;3572.224231
0.03685;3572.212176
0.03686;3572.200121
0.03687;3572.188065
0.03688;3572.17601
0.03689;3572.163954
0.0369;3572.151899
0.03691;3572.139843
0.03692;3572.127788
0.03693;3572.115732
0.03694;3572.103677
0.03695;3572.091621
0.03696;3572.079566
0.03697;3572.067511
0.03698;3572.055455
0.03699;3572.0434
0.037;3572.031344
0.03701;3572.019289
0.03702;3572.007233
0.03703;3571.995178
0.03704;3571.983122
0.03705;3571.971067
0.03706;3571.959011
0.03707;3571.946956
0.03708;3571.934901
0.03709;3571.922845
0.0371;3571.91079
0.03711;3571.898734
0.03712;3571.886679
0.03713;3571.874623
0.03714;3571.862568
0.03715;3571.850512
0.03716;3571.838457
0.03717;3571.826401
0.03718;3571.814346
0.03719;3571.802291
0.0372;3571.790235
0.03721;3571.77818
0.03722;3571.766124
0.03723;3571.754069
0.03724;3571.742013
0.03725;3571.729958
0.03726;3571.717902
0.03727;3571.705847
0.03728;3571.693791
0.03729;3571.681736
0.0373;3571.669681
0.03731;3571.657625
0.03732;3571.64557
0.03733;3571.633514
0.03734;3571.621459
0.03735;3571.609403
0.03736;3571.597348
0.03737;3571.585292
0.03738;3571.573237
0.03739;3571.561181
0.0374;3571.549126
0.03741;3571.537071
0.03742;3571.525015
0.03743;3571.51296
0.03744;3571.500904
0.03745;3571.488849
0.03746;3571.476793
0.03747;3571.464738
0.03748;3571.452682
0.03749;3571.440627
0.0375;3571.428571
0.03751;3571.416516
0.03752;3571.404461
0.03753;3571.392405
0.03754;3571.38035
0.03755;3571.368294
0.03756;3571.356239
0.03757;3571.344183
0.03758;3571.332128
0.03759;3571.320072
0.0376;3571.308017
0.03761;3571.295961
0.03762;3571.283906
0.03763;3571.271851
0.03764;3571.259795
0.03765;3571.24774
0.03766;3571.235684
0.03767;3571.223629
0.03768;3571.211573
0.03769;3571.199518
0.0377;3571.187462
0.03771;3571.175407
0.03772;3571.163351
0.03773;3571.151296
0.03774;3571.139241
0.03775;3571.127185
0.03776;3571.11513
0.03777;3571.103074
0.03778;3571.091019
0.03779;3571.078963
0.0378;3571.066908
0.03781;3571.054852
0.03782;3571.042797
0.03783;3571.030741
0.03784;3571.018686
0.03785;3571.006631
0.03786;3570.994575
0.03787;3570.98252
0.03788;3570.970464
0.03789;3570.958409
0.0379;3570.946353
0.03791;3570.934298
0.03792;3570.922242
0.03793;3570.910187
0.03794;3568.888889
0.03795;3566.666667
0.03796;3564.444444
0.03797;3562.222222
0.03798;3560
0.03799;3557.777778
0.038;3555.555556
0.03801;3553.333333
0.03802;3551.111111
0.03803;3548.888889
0.03804;3546.666667
0.03805;3544.444444
0.03806;3542.222222
0.03807;3540
0.03808;3537.777778
0.03809;3535.555556
