load_torque_Nm;efficiency_percent
0.02538;57.39149143
0.02539;57.40016066
0.0254;57.40882559
0.02541;57.41748622
0.02542;57.42614255
0.02543;57.43479458
0.02544;57.44344232
0.02545;57.45208578
0.02546;57.46072495
0.02547;57.46935984
0.02548;57.47799045
0.02549;57.48661678
0.0255;57.49523884
0.02551;57.50385663
0.02552;57.51247016
0.02553;57.52107942
0.02554;57.52968442
0.02555;57.53828516
0.02556;57.54688165
0.02557;57.55547389
0.02558;57.56406187
0.02559;57.57264562
0.0256;57.58122512
0.02561;57.58980038
0.02562;57.59837141
0.02563;57.6069382
0.02564;57.61550076
0.02565;57.6240591
0.02566;57.63261321
0.02567;57.6411631
0.02568;57.64970877
0.02569;57.65825023
0.0257;57.66678747
0.02571;57.67532051
0.02572;57.68384933
0.02573;57.69237396
0.02574;57.70089439
0.02575;57.70941062
0.02576;57.71792265
0.02577;57.72643049
0.02578;57.73493415
0.02579;57.74343362
0.0258;57.75192891
0.02581;57.76042002
0.02582;57.76890695
0.02583;57.77738971
0.02584;57.7858683
0.02585;57.79434272
0.02586;57.80281298
0.02587;57.81127908
0.02588;57.81974101
0.02589;57.8281988
0.0259;57.83665243
0.02591;57.84510191
0.02592;57.85354724
0.02593;57.86198843
0.02594;57.87042548
0.02595;57.87885839
0.02596;57.88728717
0.02597;57.89571181
0.02598;57.90413232
0.02599;57.91254871
0.026;57.92096098
0.02601;57.92936912
0.02602;57.93777315
0.02603;57.94617307
0.02604;57.95456887
0.02605;57.96296056
0.02606;57.97134815
0.02607;57.97973163
0.02608;57.98811102
0.02609;57.99648631
0.0261;58.0048575
0.02611;58.0132246
0.02612;58.02158762
0.02613;58.02994655
0.02614;58.03830139
0.02615;58.04665216
0.02616;58.05499885
0.02617;58.06334146
0.02618;58.07168001
0.02619;58.08001448
0.0262;58.08834489
0.02621;58.09667124
0.02622;58.10499353
0.02623;58.11331176
0.02624;58.12162594
0.02625;58.12993607
0.02626;58.13824215
0.02627;58.14654418
0.02628;58.15484217
0.02629;58.16313612
0.0263;58.17142604
0.02631;58.17971192
0.02632;58.18799376
0.02633;58.19627159
0.02634;58.20454538
0.02635;58.21281515
0.02636;58.22108091
0.02637;58.22934264
0.02638;58.23760036
0.02639;58.24585407
0.0264;58.25410378
0.02641;58.26234947
0.02642;58.27059117
0.02643;58.27882886
0.02644;58.28706255
0.02645;58.29529226
0.02646;58.30351796
0.02647;58.31173968
0.02648;58.31995742
0.02649;58.32817117
0.0265;58.33638094
0.02651;58.34458673
0.02652;58.35278855
0.02653;58.3609864
0.02654;58.36918027
0.02655;58.37737018
0.02656;58.38555613
0.02657;58.39373811
0.02658;58.40191614
0.02659;58.41009021
0.0266;58.41826032
0.02661;58.42642649
0.02662;58.43458871
0.02663;58.44274699
0.02664;58.45090132
0.02665;58.45905171
0.02666;58.46719817
0.02667;58.4753407
0.02668;58.48347929
0.02669;58.49161396
0.0267;58.4997447
0.02671;58.50787151
0.02672;58.51599441
0.02673;58.52411339
0.02674;58.53222846
0.02675;58.54033961
0.02676;58.54844686
0.02677;58.5565502
0.02678;58.56464963
0.02679;58.57274517
0.0268;58.58083681
0.02681;58.58892455
0.02682;58.5970084
0.02683;58.60508836
0.02684;58.61316443
0.02685;58.62123661
0.02686;58.62930492
0.02687;58.63736934
0.02688;58.64542989
0.02689;58.65348657
0.0269;58.66153937
0.02691;58.66958831
0.02692;58.67763338
0.02693;58.68567458
0.02694;58.69371193
0.02695;58.70174542
0.02696;58.70977505
0.02697;58.71780083
0.02698;58.72582276
0.02699;58.73384085
0.027;58.74185509
0.02701;58.74986549
0.02702;58.75787205
0.02703;58.76587477
0.02704;58.77387366
0.02705;58.78186871
0.02706;58.78985994
0.02707;58.79784735
0.02708;58.80583093
0.02709;58.81381069
0.0271;58.82178663
0.02711;58.82975875
0.02712;58.83772707
0.02713;58.84569157
0.02714;58.85365227
0.02715;58.86160916
0.02716;58.86956225
0.02717;58.87751153
0.02718;58.88545703
0.02719;58.89339873
0.0272;58.90133663
0.02721;58.90927075
0.02722;58.91720108
0.02723;58.92512763
0.02724;58.93305039
0.02725;58.94096938
0.02726;58.94888459
0.02727;58.95679603
0.02728;58.96470369
0.02729;58.97260759
0.0273;58.98050772
0.02731;58.98840409
0.02732;58.9962967
0.02733;59.00418555
0.02734;59.01207065
0.02735;59.01995199
0.02736;59.02782958
0.02737;59.03570343
0.02738;59.04357353
0.02739;59.05143989
0.0274;59.0593025
0.02741;59.06716138
0.02742;59.07501653
0.02743;59.08286794
0.02744;59.09071562
0.02745;59.09855958
0.02746;59.10639981
0.02747;59.11423632
0.02748;59.12206911
0.02749;59.12989818
0.0275;59.13772354
0.02751;59.14554519
0.02752;59.15336312
0.02753;59.16117735
0.02754;59.16898788
0.02755;59.17679471
0.02756;59.18459783
0.02757;59.19239726
0.02758;59.20019299
0.02759;59.20798504
0.0276;59.21577339
0.02761;59.22355806
0.02762;59.23133904
0.02763;59.23911634
0.02764;59.24688996
0.02765;59.25465991
0.02766;59.26242618
0.02767;59.27018878
0.02768;59.27794771
0.02769;59.28570297
0.0277;59.29345457
0.02771;59.30120251
0.02772;59.30894679
0.02773;59.31668741
0.02774;59.32442438
0.02775;59.3321577
0.02776;59.33988737
0.02777;59.34761339
0.02778;59.35533577
0.02779;59.3630545
0.0278;59.3707696
0.02781;59.37848106
0.02782;59.38618888
0.02783;59.39389308
0.02784;59.40159364
0.02785;59.40929058
0.02786;59.41698389
0.02787;59.42467358
0.02788;59.43235965
0.02789;59.44004211
0.0279;59.44772095
0.02791;59.45539618
0.02792;59.46306779
0.02793;59.4707358
0.02794;59.47840021
0.02795;59.48606101
0.02796;59.49371822
0.02797;59.50137182
0.02798;59.50902183
0.02799;59.51666825
0.028;59.52431108
0.02801;59.53195032
0.02802;59.53958597
0.02803;59.54721805
0.02804;59.55484654
0.02805;59.56247145
0.02806;59.57009279
0.02807;59.57771055
0.02808;59.58532475
0.02809;59.59293537
0.0281;59.60054243
0.02811;59.60814593
0.02812;59.61574586
0.02813;59.62334223
0.02814;59.63093505
0.02815;59.63852432
0.02816;59.64611003
0.02817;59.6536922
0.02818;59.66127081
0.02819;59.66884588
0.0282;59.67641742
0.02821;59.68398541
0.02822;59.69154986
0.02823;59.69911078
0.02824;59.70666816
0.02825;59.71422202
0.02826;59.72177235
0.02827;59.72931915
0.02828;59.73686243
0.02829;59.74440219
0.0283;59.75193843
0.02831;59.75947115
0.02832;59.76700036
0.02833;59.77452606
0.02834;59.78204825
0.02835;59.78956694
0.02836;59.79708212
0.02837;59.8045938
0.02838;59.81210197
0.02839;59.81960666
0.0284;59.82710784
0.02841;59.83460554
0.02842;59.84209974
0.02843;59.84959046
0.02844;59.85707769
0.02845;59.86456144
0.02846;59.8720417
0.02847;59.87951849
0.02848;59.8869918
0.02849;59.89446164
0.0285;59.90192801
0.02851;59.90939091
0.02852;59.91685034
0.02853;59.9243063
0.02854;59.93175881
0.02855;59.93920785
0.02856;59.94665344
0.02857;59.95409557
0.02858;59.96153425
0.02859;59.96896948
0.0286;59.97640126
0.02861;59.98382959
0.02862;59.99125448
0.02863;59.99867593
0.02864;60.00609394
0.02865;60.01350851
0.02866;60.02091965
0.02867;60.02832735
0.02868;60.03573163
0.02869;60.04313247
0.0287;60.0505299
0.02871;60.05792389
0.02872;60.06531447
0.02873;60.07270163
0.02874;60.08008537
0.02875;60.0874657
0.02876;60.09484262
0.02877;60.10221613
0.02878;60.10958623
0.02879;60.11695292
0.0288;60.12431621
0.02881;60.13167611
0.02882;60.1390326
0.02883;60.1463857
0.02884;60.1537354
0.02885;60.16108171
0.02886;60.16842464
0.02887;60.17576417
0.02888;60.18310033
0.02889;60.19043309
0.0289;60.19776248
0.02891;60.20508849
0.02892;60.21241113
0.02893;60.21973039
0.02894;60.22704628
0.02895;60.2343588
0.02896;60.24166796
0.02897;60.24897375
0.02898;60.25627617
0.02899;60.26357524
0.029;60.27087095
0.02901;60.2781633
0.02902;60.2854523
0.02903;60.29273795
0.02904;60.30002025
0.02905;60.30729921
0.02906;60.31457481
0.02907;60.32184708
0.02908;60.32911601
0.02909;60.33638159
0.0291;60.34364385
0.02911;60.35090276
0.02912;60.35815835
0.02913;60.36541061
0.02914;60.37265954
0.02915;60.37990514
0.02916;60.38714743
0.02917;60.39438639
0.02918;60.40162203
0.02919;60.40885436
0.0292;60.41608338
0.02921;60.42330908
0.02922;60.43053147
0.02923;60.43775056
0.02924;60.44496634
0.02925;60.45217882
0.02926;60.45938799
0.02927;60.46659387
0.02928;60.47379645
0.02929;60.48099574
0.0293;60.48819173
0.02931;60.49538444
0.02932;60.50257386
0.02933;60.50975999
0.02934;60.51694284
0.02935;60.5241224
0.02936;60.53129869
0.02937;60.5384717
0.02938;60.54564144
0.02939;60.5528079
0.0294;60.55997109
0.02941;60.56713101
0.02942;60.57428767
0.02943;60.58144106
0.02944;60.58859119
0.02945;60.59573807
0.02946;60.60288168
0.02947;60.61002204
0.02948;60.61715914
0.02949;60.62429299
0.0295;60.6314236
0.02951;60.63855095
0.02952;60.64567506
0.02953;60.65279593
0.02954;60.65991356
0.02955;60.66702795
0.02956;60.6741391
0.02957;60.68124702
0.02958;60.6883517
0.02959;60.69545316
0.0296;60.70255138
0.02961;60.70964639
0.02962;60.71673816
0.02963;60.72382672
0.02964;60.73091205
0.02965;60.73799417
0.02966;60.74507307
0.02967;60.75214876
0.02968;60.75922124
0.02969;60.76629051
0.0297;60.77335657
0.02971;60.78041943
0.02972;60.78747908
0.02973;60.79453553
0.02974;60.80158879
0.02975;60.80863884
0.02976;60.81568571
0.02977;60.82272938
0.02978;60.82976986
0.02979;60.83680715
0.0298;60.84384125
0.02981;60.85087217
0.02982;60.85789991
0.02983;60.86492447
0.02984;60.87194585
0.02985;60.87896405
0.02986;60.88597908
0.02987;60.89299094
0.02988;60.89999963
0.02989;60.90700515
0.0299;60.91400751
0.02991;60.9210067
0.02992;60.92800273
0.02993;60.9349956
0.02994;60.94198531
0.02995;60.94897187
0.02996;60.95595527
0.02997;60.96293552
0.02998;60.96991263
0.02999;60.97688658
0.03;60.98385739
0.03001;60.99082506
0.03002;60.99778959
0.03003;61.00475097
0.03004;61.01170922
0.03005;61.01866434
0.03006;61.02561632
0.03007;61.03256517
0.03008;61.03951089
0.03009;61.04645349
0.0301;61.05339296
0.03011;61.0603293
0.03012;61.06726253
0.03013;61.07419264
0.03014;61.08111962
0.03015;61.0880435
0.03016;61.09496426
0.03017;61.10188191
0.03018;61.10879645
0.03019;61.11570789
0.0302;61.12261622
0.03021;61.12952145
0.03022;61.13642357
0.03023;61.1433226
0.03024;61.15021853
0.03025;61.15711137
0.03026;61.16400111
0.03027;61.17088776
0.03028;61.17777133
0.03029;61.1846518
0.0303;61.19152919
0.03031;61.1984035
0.03032;61.20527473
0.03033;61.21214288
0.03034;61.21900795
0.03035;61.22586994
0.03036;61.23272887
0.03037;61.23958472
0.03038;61.2464375
0.03039;61.25328721
0.0304;61.26013386
0.03041;61.26697745
0.03042;61.27381798
0.03043;61.28065544
0.03044;61.28748985
0.03045;61.29432121
0.03046;61.30114951
0.03047;61.30797475
0.03048;61.31479695
0.03049;61.3216161
0.0305;61.32843221
0.03051;61.33524527
0.03052;61.34205529
0.03053;61.34886227
0.03054;61.35566622
0.03055;61.36246712
0.03056;61.36926499
0.03057;61.37605984
0.03058;61.38285165
0.03059;61.38964043
0.0306;61.39642618
0.03061;61.40320892
0.03062;61.40998863
0.03063;61.41676532
0.03064;61.42353899
0.03065;61.43030964
0.03066;61.43707728
0.03067;61.44384191
0.03068;61.45060352
0.03069;61.45736213
0.0307;61.46411773
0.03071;61.47087032
0.03072;61.47761992
0.03073;61.48436651
0.03074;61.4911101
0.03075;61.49785069
0.03076;61.50458829
0.03077;61.5113229
0.03078;61.51805451
0.03079;61.52478313
0.0308;61.53150877
0.03081;61.53823142
0.03082;61.54495108
0.03083;61.55166777
0.03084;61.55838147
0.03085;61.56509219
0.03086;61.57179994
0.03087;61.57850471
0.03088;61.58520652
0.03089;61.59190535
0.0309;61.59860121
0.03091;61.6052941
0.03092;61.61198403
0.03093;61.61867099
0.03094;61.625355
0.03095;61.63203604
0.03096;61.63871413
0.03097;61.64538926
0.03098;61.65206144
0.03099;61.65873066
0.031;61.66539694
0.03101;61.67206026
0.03102;61.67872065
0.03103;61.68537808
0.03104;61.69203257
0.03105;61.69868413
0.03106;61.70533274
0.03107;61.71197841
0.03108;61.71862115
0.03109;61.72526096
0.0311;61.73189784
0.03111;61.73853178
0.03112;61.7451628
0.03113;61.75179089
0.03114;61.75841606
0.03115;61.76503831
0.03116;61.77165763
0.03117;61.77827404
0.03118;61.78488753
0.03119;61.7914981
0.0312;61.79810576
0.03121;61.80471051
0.03122;61.81131236
0.03123;61.81791129
0.03124;61.82450732
0.03125;61.83110044
0.03126;61.83769066
0.03127;61.84427798
0.03128;61.85086241
0.03129;61.85744393
0.0313;61.86402256
0.03131;61.8705983
0.03132;61.87717115
0.03133;61.88374111
0.03134;61.89030818
0.03135;61.89687236
0.03136;61.90343366
0.03137;61.90999208
0.03138;61.91654762
0.03139;61.92310028
0.0314;61.92965006
0.03141;61.93619697
0.03142;61.942741
0.03143;61.94928217
0.03144;61.95582046
0.03145;61.96235589
0.03146;61.96888845
0.03147;61.97541815
0.03148;61.98194498
0.03149;61.98846896
0.0315;61.99499007
0.03151;62.00150833
0.03152;62.00802373
0.03153;62.01453628
0.03154;62.02104598
0.03155;62.02755283
0.03156;62.03405683
0.03157;62.04055799
0.03158;62.0470563
0.03159;62.05355177
0.0316;62.06004439
0.03161;62.06653418
0.03162;62.07302113
0.03163;62.07950525
0.03164;62.08598653
0.03165;62.09246498
0.03166;62.0989406
0.03167;62.10541339
0.03168;62.11188335
0.03169;62.11835049
0.0317;62.12481481
0.03171;62.13127631
0.03172;62.13773498
0.03173;62.14419084
0.03174;62.15064388
0.03175;62.15709411
0.03176;62.16354152
0.03177;62.16998613
0.03178;62.17642792
0.03179;62.18286691
0.0318;62.18930309
0.03181;62.19573647
0.03182;62.20216704
0.03183;62.20859482
0.03184;62.2150198
0.03185;62.22144198
0.03186;62.22786136
0.03187;62.23427795
0.03188;62.24069175
0.03189;62.24710277
0.0319;62.25351099
0.03191;62.25991642
0.03192;62.26631907
0.03193;62.27271894
0.03194;62.27911603
0.03195;62.28551034
0.03196;62.29190187
0.03197;62.29829062
0.03198;62.3046766
0.03199;62.3110598
0.032;62.31744024
0.03201;62.32381791
0.03202;62.3301928
0.03203;62.33656494
0.03204;62.34293431
0.03205;62.34930091
0.03206;62.35566476
0.03207;62.36202585
0.03208;62.36838418
0.03209;62.37473975
0.0321;62.38109257
0.03211;62.38744264
0.03212;62.39378996
0.03213;62.40013453
0.03214;62.40647635
0.03215;62.41281543
0.03216;62.41915176
0.03217;62.42548536
0.03218;62.43181621
0.03219;62.43814432
0.0322;62.4444697
0.03221;62.45079234
0.03222;62.45711225
0.03223;62.46342942
0.03224;62.46974387
0.03225;62.47605559
0.03226;62.48236458
0.03227;62.48867084
0.03228;62.49497439
0.03229;62.50127521
0.0323;62.50757331
0.03231;62.51386869
0.03232;62.52016136
0.03233;62.52645131
0.03234;62.53273855
0.03235;62.53902308
0.03236;62.54530489
0.03237;62.551584
0.03238;62.5578604
0.03239;62.5641341
0.0324;62.57040509
0.03241;62.57667338
0.03242;62.58293898
0.03243;62.58920187
0.03244;62.59546207
0.03245;62.60171957
0.03246;62.60797438
0.03247;62.6142265
0.03248;62.62047592
0.03249;62.62672266
0.0325;62.63296672
0.03251;62.63920808
0.03252;62.64544677
0.03253;62.65168277
0.03254;62.65791609
0.03255;62.66414673
0.03256;62.6703747
0.03257;62.67659999
0.03258;62.68282261
0.03259;62.68904256
0.0326;62.69525983
0.03261;62.70147444
0.03262;62.70768638
0.03263;62.71389566
0.03264;62.72010227
0.03265;62.72630622
0.03266;62.7325075
0.03267;62.73870613
0.03268;62.74490211
0.03269;62.75109542
0.0327;62.75728609
0.03271;62.7634741
0.03272;62.76965946
0.03273;62.77584217
0.03274;62.78202223
0.03275;62.78819965
0.03276;62.79437442
0.03277;62.80054655
0.03278;62.80671604
0.03279;62.81288289
0.0328;62.81904711
0.03281;62.82520868
0.03282;62.83136762
0.03283;62.83752393
0.03284;62.84367761
0.03285;62.84982866
0.03286;62.85597708
0.03287;62.86212287
0.03288;62.86826604
0.03289;62.87440658
0.0329;62.8805445
0.03291;62.88667981
0.03292;62.89281249
0.03293;62.89894256
0.03294;62.90507001
0.03295;62.91119485
0.03296;62.91731707
0.03297;62.92343669
0.03298;62.9295537
0.03299;62.93566809
0.033;62.94177989
0.03301;62.94788908
0.03302;62.95399566
0.03303;62.96009965
0.03304;62.96620103
0.03305;62.97229982
0.03306;62.97839601
0.03307;62.9844896
0.03308;62.99058061
0.03309;62.99666902
0.0331;63.00275484
0.03311;63.00883807
0.03312;63.01491872
0.03313;63.02099678
0.03314;63.02707225
0.03315;63.03314515
0.03316;63.03921546
0.03317;63.0452832
0.03318;63.05134835
0.03319;63.05741093
0.0332;63.06347094
0.03321;63.06952837
0.03322;63.07558324
0.03323;63.08163553
0.03324;63.08768525
0.03325;63.09373241
0.03326;63.099777
0.03327;63.10581903
0.03328;63.1118585
0.03329;63.11789541
0.0333;63.12392975
0.03331;63.12996154
0.03332;63.13599078
0.03333;63.14201746
0.03334;63.14804158
0.03335;63.15406316
0.03336;63.16008219
0.03337;63.16609867
0.03338;63.1721126
0.03339;63.17812398
0.0334;63.18413283
0.03341;63.19013913
0.03342;63.19614289
0.03343;63.20214411
0.03344;63.2081428
0.03345;63.21413894
0.03346;63.22013256
0.03347;63.22612364
0.03348;63.23211219
0.03349;63.23809821
0.0335;63.2440817
0.03351;63.25006267
0.03352;63.25604111
0.03353;63.26201703
0.03354;63.26799042
0.03355;63.27396129
0.03356;63.27992965
0.03357;63.28589549
0.03358;63.29185881
0.03359;63.29781961
0.0336;63.30377791
0.03361;63.30973369
0.03362;63.31568696
0.03363;63.32163772
0.03364;63.32758598
0.03365;63.33353173
0.03366;63.33947498
0.03367;63.34541572
0.03368;63.35135396
0.03369;63.35728971
0.0337;63.36322295
0.03371;63.3691537
0.03372;63.37508195
0.03373;63.38100771
0.03374;63.38693098
0.03375;63.39285176
0.03376;63.39877005
0.03377;63.40468585
0.03378;63.41059916
0.03379;63.41650999
0.0338;63.42241834
0.03381;63.42832421
0.03382;63.43422759
0.03383;63.4401285
0.03384;63.44602693
0.03385;63.45192288
0.03386;63.45781636
0.03387;63.46370737
0.03388;63.4695959
0.03389;63.47548197
0.0339;63.48136556
0.03391;63.48724669
0.03392;63.49312536
0.03393;63.49900156
0.03394;63.5048753
0.03395;63.51074657
0.03396;63.51661539
0.03397;63.52248175
0.03398;63.52834565
0.03399;63.5342071
0.034;63.5400661
0.03401;63.54592264
0.03402;63.55177673
0.03403;63.55762837
0.03404;63.56347757
0.03405;63.56932431
0.03406;63.57516862
0.03407;63.58101048
0.03408;63.58684989
0.03409;63.59268687
0.0341;63.59852141
0.03411;63.60435351
0.03412;63.61018317
0.03413;63.6160104
0.03414;63.6218352
0.03415;63.62765756
0.03416;63.6334775
0.03417;63.639295
0.03418;63.64511008
0.03419;63.65092273
0.0342;63.65673296
0.03421;63.66254076
0.03422;63.66834614
0.03423;63.6741491
0.03424;63.67994964
0.03425;63.68574777
0.03426;63.69154348
0.03427;63.69733677
0.03428;63.70312765
0.03429;63.70891612
0.0343;63.71470218
0.03431;63.72048583
0.03432;63.72626707
0.03433;63.73204591
0.03434;63.73782234
0.03435;63.74359637
0.03436;63.74936799
0.03437;63.75513722
0.03438;63.76090405
0.03439;63.76666848
0.0344;63.77243051
0.03441;63.77819015
0.03442;63.78394739
0.03443;63.78970225
0.03444;63.79545471
0.03445;63.80120479
0.03446;63.80695247
0.03447;63.81269777
0.03448;63.81844069
0.03449;63.82418122
0.0345;63.82991937
0.03451;63.83565514
0.03452;63.84138853
0.03453;63.84711954
0.03454;63.85284818
0.03455;63.85857444
0.03456;63.86429833
0.03457;63.87001984
0.03458;63.87573899
0.03459;63.88145576
0.0346;63.88717017
0.03461;63.89288221
0.03462;63.89859189
0.03463;63.9042992
0.03464;63.91000415
0.03465;63.91570674
0.03466;63.92140696
0.03467;63.92710483
0.03468;63.93280035
0.03469;63.93849351
0.0347;63.94418431
0.03471;63.94987276
0.03472;63.95555886
0.03473;63.96124261
0.03474;63.96692401
0.03475;63.97260306
0.03476;63.97827977
0.03477;63.98395414
0.03478;63.98962616
0.03479;63.99529584
0.0348;64.00096317
0.03481;64.00662817
0.03482;64.01229083
0.03483;64.01795116
0.03484;64.02360915
0.03485;64.02926481
0.03486;64.03491813
0.03487;64.04056913
0.03488;64.04621779
0.03489;64.05186413
0.0349;64.05750814
0.03491;64.06314983
0.03492;64.06878919
0.03493;64.07442622
0.03494;64.08006094
0.03495;64.08569334
0.03496;64.09132342
0.03497;64.09695118
0.03498;64.10257663
0.03499;64.10819976
0.035;64.11382058
0.03501;64.11943908
0.03502;64.12505528
0.03503;64.13066917
0.03504;64.13628074
0.03505;64.14189002
0.03506;64.14749699
0.03507;64.15310165
0.03508;64.15870401
0.03509;64.16430407
0.0351;64.16990183
0.03511;64.1754973
0.03512;64.18109046
0.03513;64.18668133
0.03514;64.19226991
0.03515;64.19785619
0.03516;64.20344019
0.03517;64.20902189
0.03518;64.2146013
0.03519;64.22017842
0.0352;64.22575326
0.03521;64.23132582
0.03522;64.23689609
0.03523;64.24246407
0.03524;64.24802978
0.03525;64.25359321
0.03526;64.25915436
0.03527;64.26471323
0.03528;64.27026982
0.03529;64.27582415
0.0353;64.2813762
0.03531;64.28692597
0.03532;64.29247348
0.03533;64.29801872
0.03534;64.30356169
0.03535;64.30910239
0.03536;64.31464083
0.03537;64.320177
0.03538;64.32571091
0.03539;64.33124256
0.0354;64.33677196
0.03541;64.34229909
0.03542;64.34782396
0.03543;64.35334658
0.03544;64.35886695
0.03545;64.36438506
0.03546;64.36990092
0.03547;64.37541452
0.03548;64.38092588
0.03549;64.38643499
0.0355;64.39194186
0.03551;64.39744648
0.03552;64.40294885
0.03553;64.40844898
0.03554;64.41394687
0.03555;64.41944252
0.03556;64.42493593
0.03557;64.4304271
0.03558;64.43591604
0.03559;64.44140274
0.0356;64.44688721
0.03561;64.45236944
0.03562;64.45784944
0.03563;64.46332722
0.03564;64.46880276
0.03565;64.47427608
0.03566;64.47974717
0.03567;64.48521603
0.03568;64.49068267
0.03569;64.49614709
0.0357;64.50160929
0.03571;64.50706927
0.03572;64.51252703
0.03573;64.51798258
0.03574;64.5234359
0.03575;64.52888702
0.03576;64.53433592
0.03577;64.5397826
0.03578;64.54522708
0.03579;64.55066935
0.0358;64.5561094
0.03581;64.56154726
0.03582;64.5669829
0.03583;64.57241634
0.03584;64.57784758
0.03585;64.58327662
0.03586;64.58870345
0.03587;64.59412809
0.03588;64.59955053
0.03589;64.60497077
0.0359;64.61038881
0.03591;64.61580467
0.03592;64.62121832
0.03593;64.62662979
0.03594;64.63203907
0.03595;64.63744615
0.03596;64.64285105
0.03597;64.64825376
0.03598;64.65365429
0.03599;64.65905263
0.036;64.66444879
0.03601;64.66984276
0.03602;64.67523456
0.03603;64.68062418
0.03604;64.68601161
0.03605;64.69139688
0.03606;64.69677996
0.03607;64.70216087
0.03608;64.70753961
0.03609;64.71291618
0.0361;64.71829058
0.03611;64.7236628
0.03612;64.72903286
0.03613;64.73440075
0.03614;64.73976648
0.03615;64.74513004
0.03616;64.75049144
0.03617;64.75585068
0.03618;64.76120775
0.03619;64.76656267
0.0362;64.77191543
0.03621;64.77726603
0.03622;64.78261447
0.03623;64.78796077
0.03624;64.7933049
0.03625;64.79864689
0.03626;64.80398672
0.03627;64.80932441
0.03628;64.81465995
0.03629;64.81999333
0.0363;64.82532458
0.03631;64.83065368
0.03632;64.83598063
0.03633;64.84130544
0.03634;64.84662812
0.03635;64.85194865
0.03636;64.85726704
0.03637;64.8625833
0.03638;64.86789742
0.03639;64.8732094
0.0364;64.87851925
0.03641;64.88382697
0.03642;64.88913256
0.03643;64.89443601
0.03644;64.89973734
0.03645;64.90503654
0.03646;64.91033362
0.03647;64.91562856
0.03648;64.92092139
0.03649;64.92621209
0.0365;64.93150067
0.03651;64.93678713
0.03652;64.94207147
0.03653;64.94735369
0.03654;64.9526338
0.03655;64.95791178
0.03656;64.96318766
0.03657;64.96846142
0.03658;64.97373307
0.03659;64.97900261
0.0366;64.98427004
0.03661;64.98953536
0.03662;64.99479857
0.03663;65.00005968
0.03664;65.00531868
0.03665;65.01057558
0.03666;65.01583037
0.03667;65.02108307
0.03668;65.02633366
0.03669;65.03158215
0.0367;65.03682855
0.03671;65.04207285
0.03672;65.04731506
0.03673;65.05255517
0.03674;65.05779319
0.03675;65.06302911
0.03676;65.06826295
0.03677;65.07349469
0.03678;65.07872435
0.03679;65.08395192
0.0368;65.08917741
0.03681;65.09440081
0.03682;65.09962212
0.03683;65.10484135
0.03684;65.11005851
0.03685;65.11527358
0.03686;65.12048657
0.03687;65.12569749
0.03688;65.13090633
0.03689;65.13611309
0.0369;65.14131778
0.03691;65.14652039
0.03692;65.15172094
0.03693;65.15691941
0.03694;65.16211582
0.03695;65.16731015
0.03696;65.17250242
0.03697;65.17769262
0.03698;65.18288076
0.03699;65.18806683
0.037;65.19325084
0.03701;65.19843279
0.03702;65.20361268
0.03703;65.20879051
0.03704;65.21396628
0.03705;65.21914
0.03706;65.22431166
0.03707;65.22948126
0.03708;65.23464881
0.03709;65.23981431
0.0371;65.24497776
0.03711;65.25013916
0.03712;65.25529851
0.03713;65.26045581
0.03714;65.26561107
0.03715;65.27076428
0.03716;65.27591545
0.03717;65.28106457
0.03718;65.28621165
0.03719;65.29135669
0.0372;65.29649969
0.03721;65.30164065
0.03722;65.30677958
0.03723;65.31191647
0.03724;65.31705132
0.03725;65.32218414
0.03726;65.32731493
0.03727;65.33244369
0.03728;65.33757041
0.03729;65.34269511
0.0373;65.34781778
0.03731;65.35293842
0.03732;65.35805703
0.03733;65.36317362
0.03734;65.36828819
0.03735;65.37340073
0.03736;65.37851125
0.03737;65.38361976
0.03738;65.38872624
0.03739;65.3938307
0.0374;65.39893315
0.03741;65.40403358
0.03742;65.409132
0.03743;65.41422841
0.03744;65.4193228
0.03745;65.42441518
0.03746;65.42950555
0.03747;65.43459391
0.03748;65.43968026
0.03749;65.44476461
0.0375;65.44984695
0.03751;65.45492729
0.03752;65.46000562
0.03753;65.46508195
0.03754;65.47015628
0.03755;65.47522861
0.03756;65.48029894
0.03757;65.48536727
0.03758;65.49043361
0.03759;65.49549795
0.0376;65.50056029
0.03761;65.50562064
0.03762;65.510679
0.03763;65.51573537
0.03764;65.52078975
0.03765;65.52584214
0.03766;65.53089254
0.03767;65.53594095
0.03768;65.54098738
0.03769;65.54603183
0.0377;65.55107429
0.03771;65.55611476
0.03772;65.56115326
0.03773;65.56618978
0.03774;65.57122431
0.03775;65.57625687
0.03776;65.58128746
0.03777;65.58631606
0.03778;65.5913427
0.03779;65.59636735
0.0378;65.60139004
0.03781;65.60641075
0.03782;65.6114295
0.03783;65.61644627
0.03784;65.62146108
0.03785;65.62647392
0.03786;65.63148479
0.03787;65.6364937
0.03788;65.64150065
0.03789;65.64650563
0.0379;65.65150865
0.03791;65.65650971
0.03792;65.66150881
0.03793;65.66650595
0.03794;65.68202932
0.03795;65.69860418
0.03796;65.71517775
0.03797;65.73175003
0.03798;65.74832101
0.03799;65.76489069
0.038;65.78145907
0.03801;65.79802615
0.03802;65.81459193
0.03803;65.83115639
0.03804;65.84771955
0.03805;65.86428139
0.03806;65.88084191
0.03807;65.89740112
0.03808;65.91395901
0.03809;65.93051558
0.0381;65.94707082
